Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
ENVR US,Enviratrends Inc,0.011,,,,24.1949,0,,0,5/4/12,294033105,-0.0156322,,"0.02
 - 0.02
",,Miscellaneous Manufactur,Industrial,Miscellaneous Manufactur,
BGTK US,BIGtoken Inc,0.0081,,,,0,0,,0,2/28/12,89693105,,,"0.10
 - 0.10
",,Software,Technology,Applications Software,
CLSH US,CLS Holdings USA Inc,0.008,,,,18,0,,0, ,12565J308,,,"0.00
 - 0.00
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
2561244D US,Soul and Vibe Interactive Inc,0.008,,-33006.6,-734.9,18,0,,0,9/29/11,836050401,-3.9,1,"0.00
 - 0.00
",,Software,Technology,Computer Software,1.97E-07
8257621Z US,Shop Eat Live Inc,0.008,,,,18,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Diversified Finan Serv,Financial,Finance-Other Services,
0115385D US,Monte Resources Inc,0.007,,,,14.75,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Mining,Basic Materials,Diversified Minerals,
36286Z US,Offsite Docs Inc,0.006,,,,0,0,,0,1/29/13,N.A.,,,"0.03
 - 0.03
",,Internet,Communications,Internet Applic Sftwr,
0111166D US,Detectek Inc,0.006,,,,63.6,0,,0, ,N.A.,-0.000943396,,"0.00
 - 0.00
",,Telecommunications,Communications,Wireless Equipment,
0327482Z US,Boxceipts.com Inc,0.006,,,,0,0,,0, ,N.A.,-0.000928182,,"0.03
 - 0.03
",,Internet,Communications,Internet Applic Sftwr,
ATVK US,Ameritek Ventures,0.005,,662.9,,0,0,,0,11/21/12,03078H103,0.000568175,,"0.01
 - 0.01
",,Telecommunications,Communications,Telecom Eq Fiber Optics,
9866771Z US,CG Automotive Group Inc,0.0036,,,,23.7,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
DCAC US,Daniels Corporate Advisory Co Inc,0.0001,86.8,-41.8,,0.1,0,,0,4/12/13,236258208,0.00665199,,"0.00
 - 0.00
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
ARR US,ARMOUR Residential REIT Inc,0,12.3,-2.5,-0.1,0,0,,0,4/4/11,42315705,5,3.75E+07, ,,REITS,Financial,REITS-Mortgage,46.944
HII US,Huntington Ingalls Industries Inc,0,0.7,4.7,4.7,0,0,,0,3/22/11,446413106,9.9,4.09E+07, ,,Shipbuilding,Industrial,Shipbuilding,104.126
1843619D US,Stone Harbor Worldwide Corporate Income Fund,0,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
8440757Z US,COR Capital Corp,0,,,,0,0,,0, ,N.A.,,, ,,Diversified Finan Serv,Financial,Finance-Invest Bnkr/Brkr,
9477363Z US,Alda Office Properties Inc,0,-9.8,-73.2,,0,0,,0, ,N.A.,,, ,,REITS,Financial,REITS-Office Property,
8684445Z US,Hercules Clean Technology Capital Inc,0,,,,0,0,,0, ,N.A.,,, ,,Investment Companies,Financial,Investment Companies,
8845237Z CN,Emmaus Life Sciences Inc,0,-43.7,-38.7,-21.9,0,0,,0, ,62857N202,,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
PVOF US,Peerless Value Opportunity Fund,0,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
JOY US,Komatsu Mining Corp,0,-25.2,-2.4,-0.5,0,0,,0,12/6/11,481165108,2.5,, ,,Machinery-Constr&Mining,Industrial,Machinery-Constr&Mining,
0000008D US,First Trust Global Equity Dividend Fund,0,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
2302767D US,Radius Health Inc,0,-3.6,-30.5,-39.5,0,0,,0,1/17/12,750469207,-0.4,6.02E+06, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,12.6324
WDHR US,WeedHire International Inc,0,-17.6,-49.7,-604.2,127.882,0,,0,12/15/11,948520101,-0.00300581,, ,,Advertising,Communications,Advertising Services,
HCT US,American Realty Capital Healthcare Trust Inc,0,250.7,-17.7,-6.5,0,0,,0, ,02917R108,0.3,, ,,REITS,Financial,REITS-Health Care,
XLS US,Exelis Inc,0,-31.9,7.6,5.3,0,0,,0,10/13/11,30162A108,0.8,, ,,Aerospace/Defense,Industrial,Aerospace/Defense-Equip,
T0M GR,Texas Oil & Minerals Inc/Canada,0,,,,0,0,,0, ,882597107,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
