Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
BRG US,Bluerock Residential Growth REIT Inc,49.996,0.3,41.5,1.7,4.495,14.5,0.3448275924,65.18,3/28/14,09627J102,3.1,2.85E+06,"15.00
 - 15.00
",Priced Below Range,REITS,Financial,REITS-Apartments,9.34977
ARGSQ US,Argos Therapeutics Inc,49.8296,100.9,-2136.3,-84.5,19.6527,8,0,157.22,2/7/14,40221202,-11.7,41,"13.00
 - 15.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00038728
TBRA US,Tobira Therapeutics Inc,46.686,,,-88.3,21.303,4,17.5,85.21,8/22/13,88883P101,-2.5,19568,"5.00
 - 5.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.103968
ICEL US,FUJIFILM Cellular Dynamics Inc,46.152,40.4,-183.3,-43,15.7347,12,-20.83333397,188.82,7/25/13,15117V109,-1.5,1.69E+06,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,10.7062
YUME US,YuMe Inc,46.125,-7.4,-4.8,6.8,31.8024,9,0,286.22,8/7/13,98872B104,0.5,,"12.00
 - 14.00
",Priced Below Range,Internet,Communications,E-Marketing/Info,
FATE US,Fate Therapeutics Inc,46.0002,-78.5,-1366.4,-39.3,19.1566,6,10.33333302,114.94,10/1/13,31189P102,-1,1.21E+08,"6.00
 - 8.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,105.271
0863274D US,Brushy Resources Inc,43.2681,164.4,-111.9,,12.3623,0,,0, ,N.A.,0.5,,"3.50
 - 3.50
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
CWAY US,Coastway Bancorp Inc,41.975,8.7,9.5,0.4,0,10,9.199999809,0,11/12/13,190632109,4.6,,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,
AAOI US,Applied Optoelectronics Inc,41.4,14.5,-74.8,-39.8,13.1496,10,-0.400000006,131.5,9/26/13,03823U102,-1.6,3.38E+07,"13.00
 - 15.00
",Priced Below Range,Electronics,Industrial,Electronic Compo-Misc,67.7821
0860220D US,Real Hip Hop Network Inc/The,40.8803,,,,34.15,0,,0, ,N.A.,,,"5.00
 - 5.00
",,Media,Communications,Television,
PETX US,Aratana Therapeutics Inc,39.675,38.4,-41.5,-10.8,20.7223,6,37.66666794,124.33,6/27/13,03874P101,-0.2,,"6.00
 - 6.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
NRXGQ US,NephroGenex Inc,37.2,,,-87.4,8.848,12,-3.833333254,106.18,2/11/14,640667101,-1.9,,"12.00
 - 14.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
SCTL US,Societal CDMO Inc,34.5,4.9,-14,-8.5,7.7076,8,3.75,61.66,3/7/14,75629F109,-0.0105535,3.08E+07,"10.00
 - 12.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,29.1083
IRT US,Independence Realty Trust Inc,34,-3.1,6.1,0.6,9.64354,8.5,-0.5882353187,81.97,8/13/13,45378A106,1.1,2.44E+08,"10.00
 - 11.00
",Priced Below Range,REITS,Financial,REITS-Apartments,105.451
0848982D US,Reef Oil & Gas Drilling and Income Fund LP,33.8,,,,0,0,,0, ,N.A.,,,"100,000.00
 - 100,000.00
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
0838193D US,Asgaard Media,31.25,,,,57.537,0,,0, ,N.A.,,,"2.50
 - 2.50
",,Media,Communications,Broadcast Serv/Program,
0708565D US,Portus Holdings Inc,30,,,,123.081,0,,0, ,N.A.,,,"3.00
 - 3.00
",,Software,Technology,Applications Software,
EVOK US,Evoke Pharma Inc,28.98,97.8,-52.2,-43.5,6.09675,12,-2.166666746,73.16,9/25/13,30049G302,-2.8,388448,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,26.0206
LIQDQ US,Liquid Holdings Group Inc,28.575,106.1,-971.4,-61.6,24.4581,9,-15.11111069,220.12,7/26/13,53633A101,-0.6,929462,"9.00
 - 11.00
",Priced Within Range,Software,Technology,Enterprise Software/Serv,1.54057
SCPX US,Scorpius Holdings Inc,27,9.5,-646.4,-49.4,6.28694,10,-4.300000191,62.87,7/24/13,42237K508,-242.1,490779,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,8.47467
0759051D US,Equisource Hotel Fund I LLP,25,,,,0,0,,0, ,N.A.,,,"1,000.00
 - 1,000.00
",,Investment Companies,Financial,Investment Companies,
9999778D US,Arcturus Therapeutics Ltd,25,,,,11.1269,8,-5.625,89.02,5/22/13,N.A.,,,"10.00
 - 12.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
950130 KS,Access Bio Inc,20.5766,-69.1,-0.3,-0.0490051,0,4500,130,0, ,N.A.,0.8,95354,"3,600.00
 - 4,100.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,0.252742
CCLD US,CareCloud Inc,20.4,-5.3,7,10.5,10.9829,5,-14.39999962,54.91,7/23/14,14167R100,1.2,3.30E+06,"5.00
 - 5.00
",Priced Within Range,Software,Technology,Medical Information Sys,7.8031
PULM US,Pulmatrix Inc,20.3312,6.9,-122.4,-43.5,4.8043,7.25,0,34.83,3/21/14,74584P301,-2.9,2.83E+06,"7.25
 - 9.25
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,77.5588
SINT US,SiNtx Technologies Inc,20.125,9.9,-381.8,-88.9,12.1275,5.75,-6.260869503,69.73,2/13/14,829392703,-11.6,326861,"8.00
 - 10.00
",Priced Below Range,Miscellaneous Manufactur,Industrial,Advanced Materials/Prd,12.9956
1869413D US,Winklevoss Bitcoin Trust,20.09,,,,0,0,,0, ,N.A.,,,"20.09
 - 20.09
",,Investment Companies,Financial,Investment Companies,
BIOCQ US,Biocept Inc,19,-57.7,-124,-86.8,4.35218,10,-6,43.52,2/5/14,09072V600,-23.5,135294,"10.00
 - 12.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,5.15206
0714958D US,Bleach Group Inc,18,,,,9,0,,0, ,N.A.,,,"5.00
 - 6.00
",,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
0859622D US,Unlimited Sky Holdings Inc,17.7925,,,,38.1424,0,,38.1424, ,N.A.,,,"1.00
 - 1.00
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
IPWR US,Ideal Power Inc,17.25,-56.7,-12109.2,-64.9,6.6504,5,7,33.25,11/22/13,451622203,-1,2.19E+06,"5.00
 - 5.00
",Priced Within Range,Electrical Compo&Equip,Industrial,Power Conv/Supply Equip,26.2639
IBEX LN,IBEX Global Solutions PLC,16.5505,11.4,-4.8,-14,39.5544,147,4.081632614,89.617, ,N.A.,0.0377708,8.59E+06, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Services,21.7364
THST US,Truett-Hurst Inc,16.2,-69.9,-10,,2.7,6,-5.333333492,16.2,6/20/13,897871109,0.4,278942,"6.00
 - 8.00
",Priced Within Range,Beverages,"Consumer, Non-cyclical",Beverages-Wine/Spirits,6.07971
ADMQ US,ADM Endeavors Inc,15.8385,11,5.6,5.2,117.795,0,,0, ,00089T100,0.00181503,,"1.00
 - 1.00
",,Commercial Services,"Consumer, Non-cyclical",Printing-Commercial,
0708590D US,AVRA Surgical Robotics Inc,15,,,,0,0,,0, ,N.A.,-0.2,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
0820140D US,Gaming Entertainment International Inc,15,,,,20,0,,0, ,36467L103,,,"3.00
 - 3.00
",,Entertainment,"Consumer, Cyclical",Casino Services,
0759048D US,Asterias Biotherapeutics Inc,15,-41.8,-701.9,-55.5,0,0,,0, ,N.A.,,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
PMHG US,Prime Meridian Holding Co,15,,27.8,0.9,2.6982,12.5,-7.199999809,33.7275,6/27/14,74164R107,3.2,396649,"12.50
 - 12.50
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,12.0645
DRIO US,DarioHealth Corp,14.1453,32.8,-158,-39.7,0,0,,0,3/8/13,23725P209,-0.7,1.86E+07,"1.50
 - 1.50
",,Software,Technology,Medical Information Sys,44.8254
SGRB US,SIGMABROADBAND CO,13.763,,,,49.576,0,,0,11/21/13,8.27E+110,-0.00112385,,"0.50
 - 0.50
",,Telecommunications,Communications,Telephone-Integrated,
1324141D LN,Electrical Geodesics Inc,12.0934,5.7,1.7,,24.4488,120,4.166666508,44.4501, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
SMLR US,Semler Scientific Inc,10.01,-17.4,72.6,25.7,4.708,7,-0.1428571492,32.96,2/21/14,81684M104,3.3,6.53E+06,"7.50
 - 9.50
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,68.0444
ABCW US,Anchor BanCorp Wisconsin Inc,9.672,1.9,132.7,6.3,9.3,26,16.61538506,241.8,10/22/14,03283P106,1.5,,"25.00
 - 27.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Central US,
NVEEU US,NV5 Global Inc,9.66,9.2,2.9,2.4,0,6,7,0,3/27/13,62945V208,,,"5.00
 - 7.00
",Priced Within Range,Engineering&Construction,Industrial,Building&Construct-Misc,
0894282D US,Diamond Technology Enterprises Inc,8.9878,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Retail,"Consumer, Cyclical",Retail-Jewelry,
SIGL US,Signal Advance Inc,8.8552,,,-565,9.7624,0,,0,12/31/13,82662L209,-0.0128751,,"2.00
 - 2.00
",,Electronics,Industrial,Identification Sys/Dev,
CRDX US,Credex Corp,8.2015,,,,100,0,,0, ,22531T207,-0.000104251,,"0.20
 - 0.20
",,Forest Products&Paper,Basic Materials,Forestry,
4971 TT,IntelliEPI Inc,7.27278,8.2,-18.3,-6.6,30.0001,55,32.72727203,55.404, ,N.A.,0.0145137,257145,"53.00
 - 55.00
",Priced Within Range,Semiconductors,Technology,Electronic Compo-Semicon,0.644406
2260918D US,Vecta Inc,6.9,,-54.3,-2.4,0.794,10,5,7.94,7/11/13,867475105,-1.4,,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Regional Banks-Non US,
AWA US,Armada Water Assets Inc,6.3758,,-39.3,,14.2525,0,,0, ,N.A.,-1.3,,"1.00
 - 1.00
",,Oil&Gas Services,Energy,Oil-Field Services,
ARMT US,Ameri Metro Inc,5.9598,,,,234.151,0,,0, ,02362A105,-0.00152718,,"3.75
 - 3.75
",,Engineering&Construction,Industrial,Building-Heavy Construct,
GJST US,GEO JS Tech Group Corp,5.793,-39.3,0.1,,204.98,0,,0,6/10/14,37253T102,-0.00340729,,"0.10
 - 0.10
",,Iron/Steel,Basic Materials,Metal-Iron,
0895430D US,Three Forks Inc,5.4555,,,,11.5034,1.5,,0, ,N.A.,,,"1.50
 - 1.50
",Priced Within Range,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
KMWE US,KM Wedding Events Management Inc,5.3738,,,,51.6462,0,,0,6/5/14,48259J105,,,"0.30
 - 0.30
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
ANFRL US,Fantex Inc,5.237,,,,0.5237,0,,0,10/22/13,30729Q208,-0.0153317,,"10.00
 - 10.00
",,Investment Companies,Financial,Investment Companies,
0777836D US,Overnear Inc,5,,,,78.9807,0,,0, ,N.A.,-0.0232132,,"0.50
 - 0.50
",,Internet,Communications,Internet Content-Entmnt,
0860133D US,DMC Beverage Corp,4,-78.4,-197.4,,21.6424,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
0778399D US,ComHear Inc,3.7928,,-152.9,,7.5536,0,,0, ,N.A.,-0.1,,"1.00
 - 1.00
",,Miscellaneous Manufactur,Industrial,Miscellaneous Manufactur,
0837912D US,American Laser Healthcare Corp,3.7055,,,,9.3495,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
ASG CN,Aurora Spine Corp,3.605,-2.4,-11.5,,0,0.7,93.25539398,0, ,05206X108,-0.0132315,3000, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,0.00388501
NLBS US,NutraLife Biosciences Inc,3.398,-50.1,-929.9,-93.8,20.971,0,,0,5/13/14,67098B107,-0.00296236,,"2.00
 - 2.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Vitamins&Nutrition Prod,
LRDG US,Lord Global Corp,3,-68.5,-55260.7,-1657.9,237.49,0,,0, ,54402R101,-4.1,,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Motion Pictures&Services,
MNMT US,Motivating the masses Inc,3,-10.8,-49.7,-5.5,14.2979,0,,0,2/25/15,61979X106,-0.0492927,,"1.50
 - 1.50
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
0690346D US,Halex Energy Corp,3,,,,30.57,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
0851561D US,Flex Fuel Technologies Inc,2.5886,,,,31.6117,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Environmental Control,Industrial,Alternative Waste Tech,
0915917D US,Multri Precision LLC,2,,9.9,,16,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Metal Fabricate/Hardware,Industrial,Metal Processors&Fabrica,
0816899D US,Andy Business Conglomerate USA,1.625,,,,7.3292,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
AREC US,American Resources Corp,1.5,-57.5,-68.4,-20.8,29.6,0,,0,8/3/15,02927U208,-0.1,2.02E+07,"0.15
 - 0.15
",,Coal,Energy,Coal,26.1549
RYBH US,Royal Bakery Holdings Inc,1.3663,,,,14.383,0,,0,12/29/14,78007Q101,,,"1.00
 - 1.00
",,Retail,"Consumer, Cyclical",Retail-Restaurants,
0925796D US,Soloro Gold,1.3198,,,,19.2739,0,,0, ,N.A.,-0.0178712,,"0.20
 - 0.20
",,Mining,Basic Materials,Gold Mining,
LFGH US,LF George Holdings Inc,1.286,-3.5,-51.6,,9.786,0,,0,4/8/15,501864102,-0.00193031,,"1.00
 - 1.00
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
0858772D US,House of BODS Fitness Inc,1.2505,-47.1,-191.7,,22.7367,0,,0, ,N.A.,-0.00338297,,"0.15
 - 0.15
",,Leisure Time,"Consumer, Cyclical",Recreational Centers,
LGMK US,LogicMark Inc,1,-0.2,-90.9,-57.6,22.136,0,,0,8/2/13,67091J602,-6.7,1.29E+06,"1.00
 - 1.00
",,Electronics,Industrial,Electronic Secur Devices,2.12542
0701260D US,Sport Stix Inc,1,,,,10.798,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
0778300D US,MyCause Beverages Inc,1,-31.7,-755.6,,21,0,,0, ,N.A.,-0.0118247,,"1.00
 - 1.00
",,Beverages,"Consumer, Non-cyclical",Beverages-Non-alcoholic,
0821008D US,Van Eck Emerging Markets Multi-Asset Income Fund,1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
0815826D US,Highland Global Credit Allocation Fund,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
0815827D US,Highland Floating Rate High Income Fund,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
0814738D US,Salient MLP & Energy Income Fund,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,N.A.,N.A.,N.A.,
0814797D US,Prudential Real Estate Income Fund Inc,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
GPF US,Cohen & Steers Global Ltd Duration Preferred and Income Fund Inc,1,,,,0,0,,0,9/25/13,19249D102,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
0861797D US,ReXit Inc,1,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
0850153D US,RD&G Holdings Corp,1,10,-0.0268977,,25,0,,0, ,N.A.,0.000184,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
0763233D US,GemShares Physical Diamond Trust,1,,,,0,0,,0, ,N.A.,,, ,,Holding Companies-Divers,Diversified,Diversified Operations,
0882693D US,ALPS/Alerian MLP Equal Weight Index Fund,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
0760771D US,Babson Capital Global High Yield Credit Opportunity Fund,1,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
0678273D US,Western Asset Opportunistic Income Fund Inc,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
0848934D US,Goldman Sachs Dynamic Income Opportunities Fund,1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
0899051D US,VIP Loyalty Corp,0.9375,,,,9.825,0,,0, ,N.A.,-0.0117836,,"0.50
 - 0.50
",,Advertising,Communications,Direct Marketing,
0851504D US,Esir1 Inc,0.75,,,,2015,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
MDNL US,Maiden Lane Jewelry Ltd,0.7078,63.6,-0.5,-7.7,10.3538,0,,0,1/24/14,560295107,-0.2,,"2.00
 - 2.00
",,Retail,"Consumer, Cyclical",Retail-Jewelry,
0817745D US,Boston Investment & Development Corp,0.622,,,,2,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Real Estate,Financial,Real Estate Oper/Develop,
0859572D US,Borderless Holdings Inc,0.6,,,,22,0,,0, ,N.A.,,,"0.30
 - 0.30
",,Retail,"Consumer, Cyclical",Retail-Jewelry,
0859450D US,EDGARizing Solutions Inc,0.6,,,,26,0,,0, ,N.A.,,,"0.30
 - 0.30
",,Software,Technology,Applications Software,
0859478D US,Transfer Enterprises Inc,0.6,,,,22,0,,0, ,N.A.,,,"0.30
 - 0.30
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
0859452D US,List Solutions Inc,0.6,,,,22,0,,0, ,N.A.,,,"0.30
 - 0.30
",,Internet,Communications,E-Marketing/Info,
EVMT CN,Evome Medical Technologies Inc,0.5775,242,-24.9,-45.6,10.841,0.1,19.99999809,1.01563, ,30053H105,-0.00926977,1.36E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,22.5337
0696894D US,Panther Motor Group Inc,0.5033,,,,22.5165,0,,0, ,N.A.,,,"0.20
 - 0.20
",,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,
0823919D US,Twoaday Oil Inc,0.5,,,,15,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Oil&Gas,Energy,Oil&Gas Drilling,
BIVI US,BioVie Inc,0.5,,,-102.8,92.06,0,,0,1/14/14,09074F405,-8.1,2.18E+06,"0.10
 - 0.10
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,11.8118
LFER US,Life on Earth Inc,0.5,,,-2641.4,12.2375,0,,0,7/29/14,53216T204,-0.0195392,1.89E+06,"0.25
 - 0.25
",,Food,"Consumer, Non-cyclical",Food-Wholesale/Distrib,2.62874
NGHI US,New Green Hemp Inc,0.455,,,,51.252,0,,0,5/16/14,363377201,,,"0.05
 - 0.05
",,Engineering&Construction,Industrial,Engineering/R&D Services,
HMWN US,Homeowners of America Holding Corp,0.45,10.3,8.7,,0.9,0,,0,2/25/15,43741M105,-0.2,,"0.50
 - 0.50
",,Insurance,Financial,Property/Casualty Ins,
XALL US,Xalles Holdings Inc,0.435,,,,11,0,,0,9/19/14,98388D107,,10000,"0.10
 - 0.10
",,Diversified Finan Serv,Financial,Finance-Credit Card,0.0323625
XALL US,Not found in calcrt,0.4,,,,45,0,,0,8/28/13,,,,"0.01
 - 0.01
",,,,,
HLOC US,Helo Corp,0.4,101.6,-27.5,,44,0,,0,5/13/14,42349A109,-0.0207542,2.60E+06,"0.01
 - 0.01
",,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,7.08154
FCUV US,Focus Universal Inc,0.375,-62.1,-803.7,-67.9,34,0,,0,7/31/14,34417J203,-0.6,258827,"0.01
 - 0.01
",,Internet,Communications,E-Marketing/Info,3.63829
2054374D US,AppYea Inc/SD,0.3497,,,,2.2994,0,,0,9/19/14,03834R106,,,"0.50
 - 0.50
",,Software,Technology,Applications Software,
WTRV US,White River Energy Corp,0.2745,,-994.4,,7.745,0,,0,1/15/15,34963A101,-0.3,1.82E+06,"0.20
 - 0.20
",,Oil&Gas Services,Energy,Oil-Field Services,2.88226
0698889D US,Capall Stables Inc,0.27,,,,449.25,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Entertainment,"Consumer, Cyclical",Racetracks,
SKYC US,Sky Constant Century Inc,0.25,-20.5,12.1,,51.26,0,,0,7/3/14,278736301,93.5,,"0.50
 - 0.50
",,Internet,Communications,Internet Financial Svcs,
ZOM CN,Zomedica Corp,0.2436,8.3,-172.1,-20.4,4.5,0.1,-1.49E-06,0.43452, ,98979F107,,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Veterinary Diagnostics,
BDPT US,BioAdaptives Inc,0.2406,,,,12.0467,0,,0,7/9/14,09072U206,,,"0.12
 - 0.12
",,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
BIIO US,Bionovate Technologies Corp,0.2054,,,,16.1085,0,,0,3/28/14,09074V202,,,"0.05
 - 0.05
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
0700193D US,JMGT Studios Satellite Television Network LLC,0.2,,,,0,0,,0, ,N.A.,,, ,,Software,Technology,Entertainment Software,
8241932Z US,Kismet Inc,0.2,,,,9,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Internet,Communications,E-Commerce/Services,
0942136D US,International Precious Metals Inc,0.2,,,,5,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Distribution/Wholesale,"Consumer, Cyclical",Import/Export,
0750127D US,Transtech Solutions Inc,0.2,,,,50.1,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Software,Technology,Medical Information Sys,
0747660D US,Global Real Estate Holdings Inc,0.2,,,,8,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
0327482Z US,Boxceipts.com Inc,0.192,,,,6.4,0,,0, ,N.A.,-0.000928182,,"0.03
 - 0.03
",,Internet,Communications,Internet Applic Sftwr,
VBVT US,Viabuilt Ventures Inc,0.185,,,,6.85,0,,0,10/30/13,92556B100,-0.0186775,,"0.10
 - 0.10
",,Mining,Basic Materials,Diversified Minerals,
SKYE US,Skye Bioscience Inc,0.1423,,,-62.7,5.1475,0.05,47100,0.26,2/24/14,83086J200,-0.6,2.56E+07, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,82.5098
GRLB US,GL Brands Inc,0.1375,,-2541.6,,7.5,0,,0,12/17/13,361775109,,,"0.25
 - 0.25
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
NUKK US,Nukkleus Inc,0.12,,-144,,5.23,0.12,8025,0.6276,7/22/14,67054R203,-17.6,182414,"0.12
 - 0.12
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,3.80788
HBPE US,HBP Energy Corp,0.12,,,,8,0,,0,6/21/13,404104101,,,"0.03
 - 0.03
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
RTON US,Right On Brands inc,0.108,1491.6,-8606.9,-122.1,31.9776,0,,0,12/27/13,76658P208,-2.3,1.80E+06,"0.10
 - 0.10
",,Internet,Communications,Internet Content-Info/Ne,5.71464
0863340D US,Fuels Inc,0.102,,,,3.22,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
RENO US,Renovare Environmental Inc,0.102,110,-174.9,-45.9,9.04,0,,0,3/27/14,09074B107,-0.2,,"0.05
 - 0.05
",,Environmental Control,Industrial,Non-hazardous Waste Disp,
APPG US,Apptigo International Inc,0.1,,,-7203.1,20,0,,0,10/17/13,03834Q108,-0.0143577,994500,"0.01
 - 0.01
",,Software,Technology,Applications Software,0.076425
CQCQ US,MakingORG Inc,0.1,266.5,-58.2,-81.3,10,0.02,89900,0.2,3/26/14,56088A104,-0.000195779,,"0.02
 - 0.02
",Priced Within Range,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,
RIII US,Renavotio Inc,0.1,,,,18,0,,0,4/8/14,759958101,,,"0.01
 - 0.01
",,Engineering&Construction,Industrial,Building-Heavy Construct,
VXBT US,Vortex Blockchain Technologies Inc,0.1,,,,7.5,0,,0,4/11/14,92904C107,,,"0.04
 - 0.04
",,Software,Technology,Applications Software,
0852253D US,Catapult Acquisitions Corp,0.1,,,,12,0,,0, ,N.A.,,,"0.03
 - 0.03
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ITDP US,Instride Inc,0.1,,,,2.8,0,,0,9/9/14,45780W100,,,"0.25
 - 0.25
",,Internet,Communications,E-Commerce/Products,
2521604D US,Content Checked Holdings Inc,0.1,,,,20,0,,0,4/25/14,21076Y100,-0.000284222,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
AKOM US,Aerkomm Inc,0.1,,,,12,0,,0,6/18/15,00774B208,-1.1,2.24E+06,"0.02
 - 0.02
",,Telecommunications,Communications,Cellular Telecom,12.1913
LOLI US,Lollipop Corp,0.1,,,,1.275,0,,0,1/31/14,541468104,-0.0239823,,"0.25
 - 0.25
",,Retail,"Consumer, Cyclical",Retail-Vitamins/Nutr Sup,
ENUMQ US,Enumeral Biomedical Holdings Inc,0.1,64.6,-483.3,-586,10,0,,0,12/13/13,294017108,-0.1,,"0.02
 - 0.02
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ARAT US,Arax Holdings Corp,0.1,,,,18,0,,0,10/9/13,38747101,,,"0.01
 - 0.01
",,Investment Companies,Financial,Investment Companies,
LGIN US,LionsGate INS,0.095,,,,5.95,0,,0,3/3/14,18889W305,-11.8,,"0.10
 - 0.10
",,Software,Technology,Applications Software,
VERB US,Verb Technology Co Inc,0.0945,1320.6,-1154,-65.6,8.05,0,,0,2/13/14,92337U302,-0.073969,44250,"0.02
 - 0.02
",,Software,Technology,Enterprise Software/Serv,3.97524
MYDX US,MyDx Inc,0.09,,,,6,0.03,34900,0.18,4/10/14,55404P100,,,"0.03
 - 0.03
",Priced Within Range,Miscellaneous Manufactur,Industrial,Rubber/Plastic Products,
PBYA US,Probility Media Corp,0.0808,,-9.2,,6.6375,0,,0,10/21/13,74274K109,-0.0019419,,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Schools,
