Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
SUMRU US,Summer Infant Inc,55.2,-7.4,-2,-8.6,10,6,4.983333111,60,4/22/05,865646202,,,"6.00
 - 6.00
",Priced Within Range,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,
ATRC US,AtriCure Inc,55.2,16.5,-9.6,-7.3,11.9015,12,17.33333397,142.82,8/5/05,04963C209,0.2,5.05E+07,"12.00
 - 14.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,101.954
SOMX US,Pernix Sleep Inc,55,,,-71.4,18.0263,11,-2.636363745,198.29,12/15/05,834453201,,62262,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,0.865791
GIGZ US,IDT Spectrum Inc,54.1667,-40.5,-305.4,,5.6295,0,,0, ,4.50E+110,,,"11.00
 - 13.00
",,Telecommunications,Communications,Cellular Telecom,
CNCTU US,180 Connect Inc,54,,-6.5,,11.25,6,-1.666666627,67.5,8/26/05,682343207,,,"6.00
 - 6.00
",Priced Within Range,Telecommunications,Communications,Telecom Services,
GSEC US,Global Secure Corp,53.625,132.4,-46.8,,19.5579,0,,0, ,37946P103,,,"6.50
 - 6.50
",,Commercial Services,"Consumer, Non-cyclical",Security Services,
GTTBU US,GTT Communications Inc,53.429,,42.4,-3.3,9.2,10.1,1.980194211,92.92,4/12/05,378979405,,, ,,Telecommunications,Communications,Telecom Services,
GHBBU US,UAN Cultural & Creative Co Ltd,53.429,1254.3,7.5,-13.2,9.2,10.1,2.475243568,92.92,3/10/06,382094407,0.00376679,,"10.10
 - 10.10
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Auction House/Art Dealer,
1763405D US,Alus Liquidation Corp,53.3646,,,,10.625,6,-2.5,63.75,8/18/05,21211206,,,"6.00
 - 6.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
XNPT US,XenoPort Inc,52.6005,-12.1,-199.9,-42,19.2272,10.5,-1.047619104,201.89,6/2/05,98411C100,-1.1,,"14.00
 - 16.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
VOCS US,Vocus Inc,51.75,9.4,-11.6,-6.9,15.5288,9,11.11111069,139.76,12/7/05,92858J108,0.3,,"9.00
 - 11.00
",Priced Within Range,Internet,Communications,Internet Applic Sftwr,
KHPAU US,Key Hospitality Acquisition Corp,51.6,,,-3.6,7.5,8,0,60,10/24/05,49308X202,,,"8.00
 - 8.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1876381D US,Aleritas Capital Corp,51.451,36.2,19.2,-14.2,10,6,0,60,7/13/05,01449F202,2.1,,"6.00
 - 6.00
",Priced Within Range,Diversified Finan Serv,Financial,Finance-Commercial,
NPTE US,North Pointe Holdings Corp,50.7,,,3,9.1192,12,0.25,109.43,9/23/05,661696104,,, ,,Insurance,Financial,Property/Casualty Ins,
ALXA US,Alexza Pharmaceuticals Inc,50.6,-9.6,-424,-90.2,23.4714,8,6.375,187.77,3/8/06,15384209,-1.6,84872.9,"10.00
 - 12.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,0.390209
SNBI US,BBVA USA Bancshares Inc/Fort Worth TX,49.5999,,20.2,1.3,11.9676,26,0,311.16,9/30/05,857124101,1.9,, ,,Banks,Financial,Commer Banks-Central US,
FSGI US,First Security Group Inc/TN,48.669,18.6,5.6,0.1,17.2341,10,1.700000048,172.34,8/10/05,336312202,0.0413001,,"10.00
 - 12.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,
593070Z US,Confluence Acquisition Partners I Inc,48,,,,10,0,,0, ,20715Y109,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
591399Z US,Treehouse Partners Corp,48,,,,7.5,0,,0, ,89468P201,,,"8.00
 - 8.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
FIGIU US,TSS Inc/MD,46.8,172.3,4,9.9,8.75,6,0,52.5,7/15/05,34958D201,,,"6.00
 - 6.00
",Priced Within Range,Engineering&Construction,Industrial,Building&Construct-Misc,
HBRFU US,Highbury Financial Inc,46.46,12.2,3.5,3,9.635,6,0.1666666716,57.81,1/26/06,42982Y208,,,"6.00
 - 6.00
",Priced Within Range,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
CDLUF US,CNC Development Ltd,46,,,-1.8,0,8,0.125,0,9/5/07,N.A.,-0.1,,"8.00
 - 8.00
",Priced Within Range,Real Estate,Financial,Real Estate Oper/Develop,
NCST US,NUCRYST Pharmaceuticals Corp,45,-30.5,-14.2,-0.014784,18.0797,10,0,180.8,12/22/05,67035Q100,0.5,,"12.00
 - 14.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
NCS CN,NUCRYST Pharmaceuticals Corp,45,-30.5,-14.2,-0.014784,18.0797,10,28.57877541,180.8, ,67035Q100,0.5,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
SHNDU US,Shine Media Acquisition Corp,41.4,,,-2,0,6,2.5,0,12/21/06,824564207,-0.0195285,,"6.00
 - 6.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
8683942Q US,CryoCor Inc,40.8,,,-112.8,9.88923,11,-1.181818128,108.78,7/14/05,229016100,,,"11.00
 - 13.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
TXICU US,Tongxin International Ltd,40.2504,-12,2.2,7,6.3803,8,17.5,51.0424,4/12/06,N.A.,1.1,,"8.00
 - 8.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,
IMNPQ US,Immune Pharmaceuticals Inc,38.5,,,-76.1,17.3948,0,,0, ,45254C200,-0.0491633,,"6.00
 - 7.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
MEND US,Micrus Endovascular LLC,38.5,,,16.5,13.691,11,0.09090909362,150.6,6/16/05,59518V102,,,"12.00
 - 14.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
ORCD US,Orchard Enterprises Inc,38.025,8.5,-28.5,-33.8,8.6,9.75,-5.128205299,83.85,2/2/06,68562L100,0.1,,"9.00
 - 11.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Music,
DXTRQ US,Dextera Surgical Inc,37,-15.5,-503.2,-180.8,9.6493,10,3.5,96.49,2/3/06,252366109,-1.2,,"10.00
 - 12.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
ACORQ US,Acorda Therapeutics Inc,36.4537,-0.7,-214.9,-115.4,19.6226,6,12,117.74,2/10/06,00484M700,-11.2,98588,"6.00
 - 7.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.93727
IOMI US,Valneva USA Inc,35,623.1,-265,-78.6,16.8974,7,-2.857142925,118.28,2/1/06,46202P103,-1.1,,"7.00
 - 9.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
1245842D US,Valera Pharmaceuticals Inc,34.7625,-33,-77.5,-57.4,14.8085,9,10.33333302,133.28,2/2/06,91914F100,-0.9,,"10.00
 - 12.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
32446Z US,Ritz Interactive Inc,34.5,,,,0,0,,0, ,N.A.,,, ,,Internet,Communications,E-Commerce/Products,
HBOS US,Heritage Financial Group Inc,33.7238,16.5,8.4,0.6,0,10,7.5,0,6/30/05,42726X102,-3,,"10.00
 - 10.00
",Priced Within Range,Savings&Loans,Financial,S&L/Thrifts-Southern US,
AVRX US,Avalon Pharmaceuticals Inc,33.2062,,,-88.2,8.40496,10.5,-9.619047165,88.25,9/29/05,05346P106,,,"10.00
 - 12.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
CPBRU US,ClearPoint Business Resources Inc,33.12,-84.3,-58.6,-80.5,6,6,3.666666746,36,4/19/05,185061207,,,"6.00
 - 6.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
EDX US,Tigrent Enterprises Inc,33,,,,10.6,0,,0, ,28164V104,,,"9.00
 - 11.00
",,Commercial Services,"Consumer, Non-cyclical",Schools,
635587Z US,Industrial Services Acquisition Corp,32,,,,0,0,,0, ,N.A.,,,"8.00
 - 8.00
",,Investment Companies,Financial,Investment Companies,
ADLS US,Advanced Life Sciences Holdings Inc,32,-73,-1238.2,-258.9,17.8268,5,20,89.13,8/5/05,00765H305,-1.2,,"6.00
 - 8.00
",Priced Below Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
608726Z US,Pharmamatrix Acquisition Corp,32,,,,0,0,,0, ,717145205,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
KONA US,Kona Grill Inc,31.625,-12.3,-20.3,-43.9,5.29653,11,15.45454502,58.26,8/16/05,50047H201,-0.1,1.33E+06,"10.00
 - 11.00
",Priced Within Range,Retail,"Consumer, Cyclical",Retail-Restaurants,10.0273
ROX US,Castle Brands Inc,31.5,6.6,5.9,7.4,12.0035,9,0,108.03,4/6/06,148435100,-0.0512601,262236,"8.00
 - 10.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Import/Export,0.153919
NXTYQ US,Nexity Financial Corp,31.28,,,,8.45236,16,1.5625,135.24,9/21/05,65333R200,,,"15.00
 - 17.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,
GSPBU US,SouthPeak Interactive Corp,30.199,-14.7,-14.4,-12.6,5.98,10.1,4.950490952,60.398,4/20/06,37946Y302,,,"10.10
 - 10.10
",Priced Within Range,Software,Technology,Entertainment Software,
570839Z US,Chardan China Acquisition Corp III,30,,,,0,0,,0, ,N.A.,,,"6.00
 - 6.00
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
LSBK US,Lake Shore Bancorp Inc,29.7563,4.7,20.2,0.7,0,10,7,0,4/4/06,510700107,0.4,506664, ,,Savings&Loans,Financial,S&L/Thrifts-Eastern US,8.79584
ARGLU US,Argyle Security Inc,29.6004,206,-22.8,-23.1,4.76255,8,-0.625,38.1,1/25/06,40311201,-0.2,,"8.00
 - 8.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Security Services,
1397332D US,Ibuydigital.com Inc,29.25,-0.3,1.2,,12.25,0,,0, ,45110A109,,,"7.00
 - 9.00
",,Retail,"Consumer, Cyclical",Retail-Consumer Electron,
SAJA US,Sajan Inc,27.6,-1.5,-1.8,-3,15.705,6,-1.666666627,94.23,10/27/05,79379T202,0.0121161,,"6.00
 - 8.00
",Priced Within Range,Internet,Communications,Internet Applic Sftwr,
DOVR US,Dover Saddlery Inc,27.5,8.5,1.2,2.2,5.01673,10,2.5,50.17,11/18/05,260412101,-0.5,,"10.00
 - 14.00
",Priced Within Range,Internet,Communications,E-Commerce/Products,
SLAB LN,Spacelabs Healthcare Inc,26.7569,,,,67.853,125,4.800000191,150.03, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Patient Monitoring Equip,
FNET US,FortuNet Inc,25.875,,,1.7,11.3416,9,0.555555582,102.07,1/31/06,34969Q100,,,"11.00
 - 13.00
",Priced Below Range,Entertainment,"Consumer, Cyclical",Casino Services,
SGXP US,SGX Pharmaceuticals Inc,24.9174,25,-46,-39.1,14.3534,6,0,86.12,2/1/06,78423C108,-0.9,,"7.00
 - 8.00
",Priced Below Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
PTEK US,PokerTek Inc,24.475,7.1,-11.4,-28.8,9.23427,11,-6.818181992,101.58,10/14/05,730864204,-0.0147766,,"10.00
 - 12.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Casino Services,
596772Z LN,Templin Airport Corp Inc,24.1624,,,,0,0,,0, ,N.A.,,, ,,Engineering&Construction,Industrial,Airport Develop/Maint,
COBK US,Colonial Financial Services Inc,22.5089,,-10.7,-0.1,0,0,,0,6/30/05,19566B101,1.1,,"10.00
 - 10.00
",,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
HOKUQ US,Hoku Corp,22.0992,39.9,-324.5,-5.9,16.6583,6,-10.66666698,99.95,8/5/05,434711107,-0.1,,"8.00
 - 9.00
",Priced Below Range,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
KIDSQ US,Parent Co/The,21.85,,,,5.00026,9.5,12.6315794,47.5,8/3/05,69945P107,,,"8.00
 - 10.00
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,
0967872D US,Global Traffic Network Inc,21.85,25.7,7.6,11.2,12.87,5,4,64.35,3/24/06,37947B103,0.9,,"5.50
 - 6.50
",Priced Below Range,Media,Communications,Radio,
SSKN US,Strata Skin Sciences Inc,21.3115,0.6,-30,-25.8,10.5132,5,54.20000076,52.57,10/28/05,86272A305,0.0493803,2.67E+06,"5.00
 - 5.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,64.0927
PSID US,PositiveID Corp,20.15,-3.6,-162.9,-403.2,9.15556,6.5,0,59.51,2/9/07,73740J605,-52.1,1527,"6.50
 - 6.50
",Priced Within Range,Computers,Technology,Optical Recognition Equi,0.0162562
RAQPU US,Restaurant Acquisition Partners Inc,20,,,-1.5,0,6,0,0,12/15/06,761250208,,,"6.00
 - 6.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1965472D US,Meadow Valley Trucking Inc,19.6075,,,-52.6,3.575,11,10,39.33,8/24/05,74965A105,,,"9.00
 - 11.00
",Priced Within Range,Building Materials,Industrial,Bldg Prod-Cement/Aggreg,
HEM US,HemoSense Inc,19.2567,,,-27.5,9.53376,5.5,0.3636363745,52.44,6/28/05,423691104,,,"6.00
 - 8.00
",Priced Below Range,Healthcare-Products,"Consumer, Non-cyclical",Patient Monitoring Equip,
ABPI US,Accentia Biopharmaceuticals Inc,19.2,2.4,-106.6,-306.2,28.8692,8,-9.375,230.95,10/28/05,00430L103,-0.0294519,,"8.00
 - 10.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Therapeutics,
AFMIU US,Affinity Media International Corp,18.975,,,-0.6,4.1625,6,0.5,24.97,6/6/06,00828Q201,0.0383626,,"6.00
 - 6.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,
CNCP US,Carolina National Corp,18.4,,,,2.4273,16,6.25,38.84,12/15/05,144060100,,, ,,Banks,Financial,Commer Banks-Southern US,
TCYF US,TransCommunity Financial Corp,18.4,19.1,21.5,1.1,2.29324,8,-100,18.35,7/19/05,893548107,0.2,, ,,Banks,Financial,Commer Banks-Southern US,
TISUQ US,Orchids Paper Products Co,17.25,14.8,-20.1,-11,3.875,8,6.25,31,7/15/05,68572N104,-1.6,1651,"7.00
 - 9.00
",Priced Within Range,Forest Products&Paper,Basic Materials,Paper&Related Products,0.0154728
ATEL US,American Telecom Services Inc,16.9175,351.1,-145.1,,6.10024,5.05,-9.900993347,30.81,2/1/06,03015P101,-1.5,,"5.05
 - 5.05
",Priced Within Range,Telecommunications,Communications,Cellular Telecom,
IVVI US,Ivivi Technologies Inc,16.5,-9.1,-502.6,-221.3,9.5838,6,1.166666627,57.5,10/19/06,46589F108,-0.5,,"6.00
 - 8.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
PYF LN,PolyFuel Inc,14.5808,44.6,-378.2,-67.7,44.4616,51,-0.980392158,39.7853, ,N.A.,-0.1,, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
JNPBU US,Juniper Content Corp,14.5188,,,,2.5,10.1,-0.4950532615,25.25,7/15/05,48203W301,,,"10.10
 - 10.10
",Priced Within Range,Media,Communications,Multimedia,
UTKA LN,Innovaro Inc,14.134,-96.4,-1882.3,-50.8,0,610,9.426229477,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
GEP/S CN,GeoPetro Resources Co,13.0551,,,-9.7,25.9045,3.5,0,90.67, ,N.A.,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
DRSV US,Debt Resolve Inc,12.5,-22.3,-40.1,-17.6,6.457,5,0,32.28,11/1/06,24276R206,-0.0348729,,"5.00
 - 5.00
",Priced Within Range,Internet,Communications,Internet Applic Sftwr,
ICDGU US,ICOP Digital Inc,12.3337,-22.4,-65.1,-93.3,4.43818,8.25,5.454545498,36.61,7/8/05,44930M302,,, ,,Commercial Services,"Consumer, Non-cyclical",Security Services,
CAPB US,Capitalsouth Bancorp,11.25,,,,2.84953,18.75,-1.333333373,53.43,12/13/05,14056A101,,,"18.00
 - 20.00
",Priced Within Range,Banks,Financial,Commer Banks-Southern US,
541298Z US,Endowment Fund Inc/The,10.5,,,,0,0,,0, ,N.A.,,,"15.00
 - 15.00
",,Closed-end Funds,Financial,Closed-end Funds,
FPBI US,FPB Bancorp Inc,10.4,-4,-81.8,-4.1,0,13,31.92307663,0,5/2/05,30254M101,-0.0923205,, ,,Banks,Financial,Commer Banks-Southern US,
1013203D CN,Copper Mesa Mining Corp,9.18456,,,,0,2,-20,0, ,21750W107,,, ,,Mining,Basic Materials,Metal-Copper,
0088638Q LN,CardioMag Imaging Inc,9.06918,-90.7,-6924.5,-172.4,21.134,137,2.919708014,51.1749, ,N.A.,,, ,,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
AMP LN,Amphion Innovations PLC,9.042,105,872.9,-21.4,90,25,10,40.5, ,N.A.,-0.0115088,9.80E+06, ,,Private Equity,Financial,Venture Capital,4.66639
URE CN,Ur-Energy Inc,8.426,90.6,-157.8,-23.2,0,1.25,-28.79999924,0, ,91688R108,-0.2,2.95E+08, ,,Mining,Basic Materials,Non-Ferrous Metals,80.7408
SWATU US,PepperBall Technologies Inc,8.28,319.6,-1762.1,-73.8,3.78145,6,0,22.6887,7/15/05,1069202,-1.5,,"6.50
 - 7.50
",Priced Below Range,Aerospace/Defense,Industrial,Aerospace/Defense,
GTLTU US,GTT Communications Inc,6.0375,,42.4,-3.3,1.001,10.5,2.380952358,10.51,4/12/05,378979306,,,"10.50
 - 10.50
",Priced Within Range,Telecommunications,Communications,Telecom Services,
SEA AU,Sundance Energy Australia Ltd,6.00625,,,,0,0.2,14.99999809,0, ,N.A.,,2.64E+08, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,38.3386
GHBAU US,UAN Cultural & Creative Co Ltd,4.8875,1254.3,7.5,-13.2,1.0751,8.5,9.411765099,9.13835,3/10/06,902557305,0.00376679,,"8.50
 - 8.50
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Auction House/Art Dealer,
ZBB AU,EnSync Inc,4.5666,-4.5,-108.7,-81.8,0,0.5,-40,0, ,N.A.,,, ,,Electrical Compo&Equip,Industrial,Batteries/Battery Sys,
0933082D CN,High Plains Uranium Inc,4.29,,,,0,1,-39,0, ,429703101,,, ,,Mining,Basic Materials,Non-Ferrous Metals,
SOPKU US,SouthPeak Interactive Corp,3.91,-14.7,-14.4,-12.6,0.9201,8.5,11.88235283,7.82,4/20/06,844649202,,,"8.50
 - 8.50
",Priced Within Range,Software,Technology,Entertainment Software,
NMLS LN,New Media Lottery Services PLC,3.16156,99.4,-212.5,-522.9,24.55,50,21,21.2321, ,N.A.,-0.0764948,, ,,Entertainment,"Consumer, Cyclical",Lottery Services,
1PG AU,European Cannabis Corp Ltd,2.93,96.6,-3598.8,-76.3,40.5005,0.2,32.49999619,5.93325, ,N.A.,-0.0742015,3.15E+06, ,,Software,Technology,Applications Software,2.08093
JNPCU US,Juniper Content Corp,2.793,,,,2.5,10.5,-0.9523809552,26.25,7/15/05,48203W202,,,"10.50
 - 10.50
",Priced Within Range,Media,Communications,Multimedia,
NUVMU US,NuVim Inc,2.7,-15.7,-182.3,-271,0,1,10,0,6/21/05,67071X506,,, ,,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
CEO LN,Coastal Energy Co,2.2542,126,33.4,22.7,37.5,10,145,7.04438, ,N.A.,3.3,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
GEP/S CN,GeoPetro Resources Co,2.00008,,,-9.7,0,3.85,-9.090907097,0, ,N.A.,,, ,,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
1280451D CN,AuEx Ventures Inc,1.995,,,-49.9,0,0.35,43.11368561,0, ,51036101,-0.2,, ,,Mining,Basic Materials,Gold Mining,
561253Z US,Enhanced Equity Yield Fund II Inc,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
CLAS/H CN,Claritas Pharmaceuticals Inc,0.96828,,,-43,0,0.15,166.6666565,0, ,180634206,-0.0115769,, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
GLXY CN,Galaxy Digital Holdings Ltd,0.41385,,,3.2,0,0.2,48.89689636,0, ,N.A.,-0.1,2.68E+07, ,,Investment Companies,Financial,Investment Companies,20.9138
XRG CN,Xinergy Ltd,0.23745,-76.5,-202.6,-30.9,6,0.1,100,0.4749, ,98417U104,-0.5,, ,,Coal,Energy,Coal,
VREO CN,Vireo Growth Inc,0.16386,12.7,-28.1,-12.1,0,0.1,49.99999619,0, ,92767B105,-0.0567351,1.77E+08, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,52.2639
610304Z US,PEA/RCM Micro-Cap & Premium Strategy Fund,0.025,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
555256Z US,Enhanced Equity Premium Fund Inc,0.02,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
BUYY US,Rakuten Commerce LLC,0,,,,18.8859,0,,0, ,12426T107,,, ,,Internet,Communications,E-Commerce/Products,
598383Z US,Mini-Skool Early Learning Centres Ltd,0,,,,0,0,,0, ,603596107,,, ,,Commercial Services,"Consumer, Non-cyclical",Schools-Day Care,
HARR US,Harry & David Holdings Inc,0,-8.2,48.7,-8.4,0,0,,0, ,41587A201,,,"13.00
 - 15.00
",,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,
MMH US,MassMutual High Income Investors Fund,0,,,,0,0,,0, ,N.A.,,,"15.00
 - 15.00
",,Closed-end Funds,Financial,Closed-end Funds,
GRQ US,S&P 500 GEARED Fund II Inc,0,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
AMP US,Ameriprise Financial Inc,0,11.5,18.9,1.9,0,0,,0,9/12/05,03076C106,65.3,8.88E+07, ,,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,92.6354
LEGC US,Legacy Bancorp Inc/MA,0,,,-0.6,0,0,,0,10/26/05,52463G105,,, ,,Savings&Loans,Financial,S&L/Thrifts-Eastern US,
2814516Q US,Wood Resources LP,0,,,,0,0,,0, ,N.A.,,, ,,Forest Products&Paper,Basic Materials,Forestry,
3208538Q US,Appalachian Gas Royalty Trust,0,,,,0,0,,0, ,N.A.,,, ,,Oil&Gas,Energy,Oil-US Royalty Trusts,
673352Z US,Dividend Capital Enhanced Income Fund,0,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Investment Companies,Financial,Investment Companies,
