Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
1310401D US,US Export Inc,4.3385,,,,30,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Machinery-Diversified,Industrial,Machinery-General Indust,
1240709D US,Scanware Solutions Inc,4,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Telecommunications,Communications,Telecommunication Equip,
1233868D US,Separation Degrees-One Inc,4,,,,0,0,,0, ,N.A.,,,"0.20
 - 0.20
",,Software,Technology,Applications Software,
1336746D US,AFS Holdings Inc,4,,,,7.13,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Chemicals,Basic Materials,Chemicals-Specialty,
1254097D US,Command Control Center Corp,4,,,,280,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Software,Technology,Applications Software,
1235371D US,Atlantica Seafoods Co Inc,3.75,,,,0,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Food,"Consumer, Non-cyclical",Food-Wholesale/Distrib,
OPLF US,OptiLeaf Inc,3.5734,3.9,3.1,10.9,20.2104,0,,0, ,68403X107,-0.00101014,,"0.80
 - 0.80
",,Software,Technology,Enterprise Software/Serv,
BXNG US,Bang Holdings Corp,3.3771,69892.5,-389.1,-581.5,21.4271,0,,0,1/12/16,59890103,-0.0134167,,"1.00
 - 1.00
",,Agriculture,"Consumer, Non-cyclical",Tobacco,
EDGM US,EdgeMode Inc,3.1388,,,-5666.4,141.525,0,,0, ,35131P102,0.000108126,,"0.05
 - 0.05
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
1307775D US,Sonant Communications Corp,3,,,,25,0,,0, ,N.A.,,,"0.30
 - 0.30
",,Software,Technology,Computer Software,
1236044D US,Roid Group Inc,2.925,,,,10.575,0,,0, ,N.A.,,,"0.60
 - 0.60
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
1304949D US,Voice Life Inc,2.75,,,,30,0,,0, ,N.A.,,,"0.55
 - 0.55
",,Telecommunications,Communications,Wireless Equipment,
1251381D US,Blackhawk USA Inc,2.5,,,,29.601,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
1304758D US,NextGlass Technologies Corp,2.5,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,
IDVV US,International Endeavors Corp,2.3122,-30.3,-202,,12.2103,0,,0, ,459445102,-0.00613632,,"0.50
 - 0.50
",,Real Estate,Financial,Real Estate Oper/Develop,
1227179D US,My Active Date Inc,2,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Internet,Communications,Internet Content-Entmnt,
1290901D US,Regulus Corp,2,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
SIGY US,Sigyn Therapeutics Inc,1.9615,,,-1247.4,34.623,0.5,100,17.3115,1/28/16,82674U205,-0.6,162049,"0.50
 - 0.50
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,10.0942
SHWZ US,Medicine Man Technologies Inc,1.619,8.2,-20,-16.8,9.9475,0,,0,12/23/15,58468U106,0.1,1.01E+07,"1.00
 - 1.00
",,Household Products/Wares,"Consumer, Non-cyclical",Consumer Products-Misc,12.8683
HRDC US,Health-Right Discoveries Inc,1.3273,-44.8,-42.1,-19.2,0,0,,0, ,42227A106,0.0040349,,"0.25
 - 0.25
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1314427D US,Arc LifeStyle Group Inc,1.2977,,,,16.246,0,,0, ,N.A.,,,"0.20
 - 0.20
",,Retail,"Consumer, Cyclical",Retail-Misc/Diversified,
ISGN US,iSign Solutions Inc,1.2006,-8.4,-72,-484.1,5.4982,1.74,-13.79310417,9.56687,5/16/16,46436A203,-0.0271636,, ,,Electronics,Industrial,Identification Sys/Dev,
1235809D US,California Carbon Industry Inc,1.0848,,,,48.375,0,,2.41875, ,N.A.,,,"0.05
 - 0.05
",,Aerospace/Defense,Industrial,Aerospace/Defense-Equip,
1314157D US,Hoverink International Holdings Inc,1.0003,,,,0,0,,0, ,N.A.,,,"6.40
 - 6.40
",,Entertainment,"Consumer, Cyclical",Resorts/Theme Parks,
1281308D US,AllianzGI Income & Growth Opportunities Fund,1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
ROF US,Principal Real Estate Income Opportunity Fund,1,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
1655906D US,Riverbanc Multifamily Investors Inc,1,,,,6600,0,,0, ,768540106,,,"19.00
 - 20.00
",,Private Equity,Financial,Private Equity,
1305824D US,Van Eck Overland Online Finance Trust,1,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
1293096D US,Capital Holdings Corp,1,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1307769D US,Goldman Sachs Diversified Income Fund,1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
LPTV US,Loop Media Inc,0.9111,-29.6,-110,-181.6,0,0,,0,12/18/15,54352F206,-0.1,4.03E+07,"0.10
 - 0.10
",,Entertainment,"Consumer, Cyclical",Music,48.5463
NODC US,Nodechain Inc,0.8763,-93.4,-762.8,-12854.4,72.25,0,,0, ,65525Q101,-0.000322318,,"0.03
 - 0.03
",,Investment Companies,Financial,Investment Companies,
1308230D US,QMC Systems Inc,0.825,,,-27.1,0,0,,0, ,N.A.,-7.71E-05,,"0.20
 - 0.20
",,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,
1246792D US,Entranet Inc,0.7941,,,,29.3535,0,,0, ,N.A.,,,"0.60
 - 0.60
",,Computers,Technology,Computer Services,
MDDT US,Medico International Inc,0.7,,,,0,0,,0, ,58471P102,-0.00549148,,"1.00
 - 1.00
",,Healthcare-Services,"Consumer, Non-cyclical",Medical-Hospitals,
VCBD US,Vitalibis Inc,0.6804,490.6,-2257.9,-844.7,0,0,,0, ,92849U105,-0.0351571,,"0.10
 - 0.10
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
HYEX US,Healthy Extract Inc,0.66,25.2,-27,-33.5,14.3067,0,,0,10/13/15,42227D209,0.0946665,,"0.10
 - 0.10
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
BBRW US,BrewBilt Manufacturing Inc,0.6,85.4,-521.3,-249.2,56,0,,0, ,10756L306,-83.5,,"0.10
 - 0.10
",,Internet,Communications,E-Commerce/Products,
1251417D US,Avangard Innovative Technologies Inc,0.5842,,,,472.617,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
EWLL US,eWellness Healthcare Corp,0.5745,,,,0,0,,0, ,30051D205,,,"0.35
 - 0.35
",,Software,Technology,Medical Information Sys,
8372518Z US,Puravita Corp,0.5,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1236720D US,Applicable Enterprises Inc,0.5,,,,0,0,,0, ,N.A.,,,"0.00
 - 0.00
",,Commercial Services,"Consumer, Non-cyclical",Commercial Services,
1253146D US,Crown 4 Seeds Inc,0.5,,,,14.054,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
ASFT US,AppSoft Technologies Inc,0.5,,,-111644,5.11,0,,0, ,03834U109,-0.0116543,,"0.50
 - 0.50
",,Software,Technology,Applications Software,
TEAM NO,Team Tankers International Ltd,0.438535,4.1,-15.3,-4.3,188.482,12.6,-15.07936764,308.258, ,N.A.,0.2,3.74E+06, ,,Transportation,Industrial,Transport-Marine,1.78386
FUST US,Fuse Group Holding Inc,0.4,,-12.1,-46,45.5,0,,0, ,36116W302,-0.00451779,,"0.01
 - 0.01
",,Mining,Basic Materials,Mining Services,
1294369D US,Vegas Rental Development Inc,0.4,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Private Equity,Financial,Private Equity,
1295418D US,Metro Media Holding Corp,0.4,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Media,Communications,Television,
0480073D US,Nostalgia Family Brands Inc,0.35,,,-41,7.3,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Advertising,Communications,Advertising Services,
CURA CN,Curaleaf Holdings Inc,0.31372,-0.2,-16,-7.1,11.4,0.1,24.99999809,0.894102, ,23126M102,0.2,2.69E+07, ,,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,4.07078
1308770D US,IT Management Inc,0.3136,,,,14.3235,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Computers,Technology,Computer Services,
HDVW US,HD View 360 Inc,0.3028,22,-13.4,-110.1,9.3326,0,,0, ,40421W106,-0.0186832,,"0.70
 - 0.70
",,Commercial Services,"Consumer, Non-cyclical",Protection-Safety,
1334895D US,Lucent Pharma Inc,0.3,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Internet,Communications,Internet Content-Info/Ne,
1304849D US,DAS Acquisition Inc,0.26,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BLNC US,Balance Labs Inc,0.25,,,-334,20.4,0,,0,10/20/15,05762T103,-0.00724878,,"0.25
 - 0.25
",,Commercial Services,"Consumer, Non-cyclical",Consulting Services,
1305198D US,Hydrolix Inc,0.25,,,,0,0,,0, ,N.A.,,,"0.25
 - 0.25
",,Chemicals,Basic Materials,Chemicals-Specialty,
1311225D US,Infinity Distribution Inc,0.25,,,-25370.4,35,0,,0, ,N.A.,-0.00581769,,"0.01
 - 0.01
",,Distribution/Wholesale,"Consumer, Cyclical",Import/Export,
1249699D US,Oilfield Safety Holdings Inc,0.24,,,,18,0,,0, ,N.A.,,,"0.03
 - 0.03
",,Oil&Gas Services,Energy,Oil Field Mach&Equip,
VDKB US,Vodka Brands Corp,0.2245,25.6,-563.7,-194.7,11.391,0,,0, ,92858P104,-0.0189764,400,"0.40
 - 0.40
",,Beverages,"Consumer, Non-cyclical",Beverages-Wine/Spirits,0.0031994
1364314D US,Whiskey Acquisition Inc,0.22,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BRLL US,Barrel Energy Inc,0.2,,,,8,0,,0, ,68428101,-0.0012467,,"0.03
 - 0.03
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
IVBT US,Innovation1 Biotech Inc,0.2,,,-263.1,9,0,,0, ,39809D201,-0.0307267,,"0.05
 - 0.05
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1313583D US,Vatee Inc,0.2,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
HWIN US,Hometown International Inc,0.1817,78.9,-1924.8,-668.1,5.2423,0,,0,5/9/19,43788T104,-0.0508125,2.50E+06,"0.75
 - 0.75
",,Food,"Consumer, Non-cyclical",Food-Retail,6.87815
CLCI US,CLIC Technology Inc,0.15,,-9292.5,-426,10,0,,0, ,125624106,-0.00278103,,"0.03
 - 0.03
",,Software,Technology,Applications Software,
1254238D US,Show King Holdings Inc,0.1486,,,,2.37,0,,0, ,N.A.,,,"0.20
 - 0.20
",,Entertainment,"Consumer, Cyclical",Theaters,
GBBT US,Global Boatworks Holdings Inc,0.144,4723.1,-4.6,-189.2,6.74,0,,0,12/18/15,37890X201,-0.0320675,,"0.20
 - 0.20
",,Leisure Time,"Consumer, Cyclical",Recreational Vehicles,
1317735D US,JACC Studios Inc,0.126,,,-481,26.76,0,,0, ,N.A.,-0.00118047,,"0.10
 - 0.10
",,Internet,Communications,E-Marketing/Info,
TMNA US,Tingo Inc,0.125,51.9,45.6,19.2,6.25,0,,0,1/28/16,88749T107,-0.3,6.91E+08,"0.10
 - 0.10
",,Software,Technology,Applications Software,56.3091
SHRG US,Sharing Services Global Corp,0.125,-32.4,-61.7,-57.8,15,0,,0, ,819536202,-13.9,,"0.03
 - 0.03
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
XSPT US,XSport Global Inc,0.1045,,-590.7,-622.9,50.416,0,,0,7/7/15,984161109,-0.0222249,,"0.03
 - 0.03
",,Software,Technology,Medical Information Sys,
ARMV US,Arma Services Inc,0.1005,,,,14,0,,0, ,42072108,-0.00105737,,"0.01
 - 0.01
",,Leisure Time,"Consumer, Cyclical",Travel Services,
1243725D US,American Clock Co Inc,0.1,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Housewares,"Consumer, Cyclical",Home Decoration Products,
1237376D US,Fortuneswell Corp,0.1,,,,0,0,,0,7/27/15,N.A.,-0.000282,,"0.03
 - 0.03
",,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
1227616D US,Eklips Corp,0.1,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Lodging,"Consumer, Cyclical",Hotels&Motels,
1290540D US,Arrington Jones Inc,0.1,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
ONDS US,Ondas Holdings Inc,0.1,-54.1,-528.4,-37.6,0,0,,0, ,68236H204,-0.4,2.36E+07,"0.05
 - 0.05
",,Aerospace/Defense,Industrial,Aerospace/Defense,18.4861
1334433D US,Chicago Capital Group Inc,0.1,,,,0,0,,0, ,N.A.,,,"0.03
 - 0.03
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1333979D US,Longwood Capital Group II Inc,0.1,,,,0,0,,0, ,N.A.,,,"0.03
 - 0.03
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
LBUY US,Leafbuyer Technologies Inc,0.1,10,-12.6,-0.4,10,0,,0, ,52177H100,-0.00131509,1.50E+07,"0.02
 - 0.02
",,Internet,Communications,Internet Content-Info/Ne,14.9893
1267241D US,AppointMed Inc,0.1,,,,15,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Software,Technology,Applications Software,
1227659D US,TILURO INC,0.086,,,,23.147,0,,0, ,N.A.,,,"0.08
 - 0.08
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
COTI US,Coretag Inc,0.08,,,,6,0,,0,11/17/15,65444P200,-0.3,,"0.04
 - 0.04
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
1230697D US,R M Diversified Inc,0.08,,,,18,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,
LTCO US,Long Term Care Operations 360,0.08,,,-72.9,0,0,,0, ,54288P104,-0.0126758,,"0.02
 - 0.02
",,Healthcare-Services,"Consumer, Non-cyclical",Retirement/Aged Care,
HPGN US,HypGen Inc,0.08,,,-7544.4,6,0,,0, ,44916J109,-0.00302997,,"0.04
 - 0.04
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
FIFG US,First Foods Group Inc,0.075,-76.6,-2000.1,-842.2,18,0,,0,1/28/16,32026X100,,8.00E+06,"0.01
 - 0.01
",,Food,"Consumer, Non-cyclical",Food-Confectionery,29.5657
ACBM US,Acro Biomedical Co Ltd,0.0744,-45,-2410.2,-2506.6,15.72,0,,0, ,4892105,-0.0024563,,"0.02
 - 0.02
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
AREB US,American Rebel Holdings Inc,0.06,-28.6,-154.1,-163.3,0,0,,0,2/1/16,02919L604,-339.5,113199,"0.01
 - 0.01
",,Aerospace/Defense,Industrial,Aerospace/Defense,5.87037
1347053D US,Markham Woods Press Publishing Co Inc,0.06,,,-2072.7,31.5001,0,,1.26, ,N.A.,-0.00159599,,"0.04
 - 0.04
",,Media,Communications,Multimedia,
1293420D US,Westgate Acquisitions Corp,0.0501,,,,0,0,,0, ,N.A.,,,"0.10
 - 0.10
",,Mining,Basic Materials,Metal-Diversified,
GDPIX US,Crow Point Global Dividend Plus Fund,0.05,,,,0,0,,0, ,22784H108,,,"20.00
 - 20.00
",,Equity Fund,Funds,Unclassified,
AVRW US,Avenir Wellness Solutions Inc,0.05,-11.2,-79.2,-154.5,10,0,,0, ,23127P104,-0.0533071,,"0.01
 - 0.01
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
1295404D US,Exsular Financial Group Inc,0.05,,,,0,0,,0, ,N.A.,,,"0.05
 - 0.05
",,Internet,Communications,Web Portals/ISP,
BTCY US,Biotricity Inc,0.045,25.1,-116.8,-185.9,0,0,,0,10/26/15,09074H203,-0.7,2.70E+06,"0.01
 - 0.01
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,10.8957
SNHR US,Seguin Natural Hair Products Inc,0.045,,,-117.8,16.5,0,,0, ,815813100,-0.00137188,,"0.01
 - 0.01
",,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
ALBT US,Avalon GloboCare Corp,0.04,6.1,-592.7,-38,7,0,,0, ,05344R302,-5.3,19183,"0.04
 - 0.04
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,1.16144
GCTY US,Gain Cities Ltd,0.04,,,,0,0,,0,10/26/15,36269Q201,-0.00615162,,"0.01
 - 0.01
",,Entertainment,"Consumer, Cyclical",Gambling (Non-Hotel),
ALTB US,Alpine Auto Brokers Inc,0.035,,,,1.35,0,,0, ,02083C109,,,"0.10
 - 0.10
",,Retail,"Consumer, Cyclical",Retail-Automobile,
HBUV US,Hubilu Venture Corp,0.0282,19.3,-14.6,-1.7,25.4265,0,,3.05118, ,443541107,0.00420141,,"0.12
 - 0.12
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
PXRB US,PixarBio Corp,0.0252,,-95.1,-40.8,5.168,0,,0,1/19/16,72582G109,-4.43E-05,,"0.15
 - 0.15
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
CBDC US,Apotheca Biosciences Inc,0.0239,,,,8.39,0,,0,10/2/15,03836L107,,,"0.01
 - 0.01
",,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
1227905D US,First Trust Convertible Securities Income Fund,0.02,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Closed-end Funds,Financial,Closed-end Funds,
1284633D US,Sky Pass Corp,0.0107,,,,6.07,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Diversified Finan Serv,Financial,Finance-Credit Card,
1815203D US,RainDance Technologies Inc,0,77.8,-28.9,,0,0,,0, ,75087B103,-0.00169645,, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,
ATEX US,Anterix Inc,0,118.3,-217.8,-9.2,0,0,,0,2/3/15,03676C100,2.2,1.63E+07, ,,Telecommunications,Communications,Wireless Equipment,87.6442
1227362D US,Nuveen Technology Opportunities Fund,0,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
OPXS US,Optex Systems Holdings Inc,0,32.4,11,17.7,0,0,,0, ,68384X209,0.2,3.14E+06, ,,Aerospace/Defense,Industrial,Aerospace/Defense,45.5849
SREP US,Sempra Partners LP,0,,,,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
1291975D CN,NanoLumens Ltd,0,,,,0,0,,0, ,N.A.,,, ,,Home Furnishings,"Consumer, Cyclical",Audio/Video Products,
ATRE US,Aterra Energy Corp Inc,0,,,,0,0,,0, ,N.A.,,, ,,Energy-Alternate Sources,Energy,Energy-Alternate Sources,
1303284D US,Nuveen High Income December 2020 Target Term Fund,0,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Closed-end Funds,Financial,Closed-end Funds,
1303316D US,Nuveen High Income December 2022 Target Term Fund,0,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Closed-end Funds,Financial,Closed-end Funds,
HL US,Hecla Mining Co,0,29.1,3.8,1.1,0,0,,0,9/23/15,422704106,0.3,4.54E+08, ,,Mining,Basic Materials,Precious Metals,71.824
1317793D US,United Lumicon Exhibition Services Inc,0,,,,0,0,,0, ,N.A.,,, ,,Commercial Services,"Consumer, Non-cyclical",Rental Auto/Equipment,
EWAI US,Elkhorn Dorsey Wright Tactical Equity Income Fund,0,,,,0,0,,0, ,N.A.,,,"20.00
 - 20.00
",,Investment Companies,Financial,Investment Companies,
AMQ US,Corcentric Inc,0,25.8,8,,0,0,,0, ,03077T108,1.5,, ,,Computers,Technology,Computer Services,
BSY US,Bentley Systems Inc,0,10.1,17.3,6.9,0,0,,0, ,08265T208,1.3,1.38E+08, ,,Software,Technology,Computer Aided Design,47.485
1852856D US,Blue Calypso Inc,0,32.1,-328.8,-166.5,6.3139,0,,0, ,09531B302,-0.3,, ,,Internet,Communications,E-Marketing/Info,
NHB US,Nuveen Municipal 2023 Target Term Fund,0,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Closed-end Funds,Financial,Closed-end Funds,
1323706D US,Four Energies Inc/The,0,,,,0,0,,0, ,N.A.,,,"0.50
 - 0.50
",,Oil&Gas,Energy,Oil Comp-Explor&Prodtn,
1336325D US,Linkrease Inc,0,,,,0,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Internet,Communications,E-Commerce/Services,
1872923D US,Guggenheim Global Equity Income Fund,0,,,,0,0,,0, ,N.A.,,,"25.00
 - 25.00
",,Closed-end Funds,Financial,Closed-end Funds,
