Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
BCDA US,BioCardia Inc,10.0002,-87.8,-13700,-236.8,0,6,-16.66666603,0,8/2/19,09060U606,-2.9,241232, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,5.15453
1859583D US,New World Technologies Inc,10,,,,5.5186,0,,0, ,N.A.,-0.1,,"5.00
 - 5.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
COMS US,COMSovereign Holding Corp,9.9998,-21.8,-806.9,-115.8,3.9604,0,,0, ,205650401,-8.5,45618,"8.30
 - 8.30
",,Telecommunications,Communications,Telecommunication Equip,1.69255
CNSP US,CNS Pharmaceuticals Inc,9.7752,,,-285.6,16.0308,4,14.25,64.1232,11/8/19,18978H409,-2238.5,78203.8,"4.00
 - 5.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,2.65604
CRKN US,Crown ElectroKinetics Corp,9.4405,12776.4,-131.7,-116.5,0,0,,0,5/13/20,228339503,-306.9,10715.9,"0.75
 - 0.75
",,Building Materials,Industrial,Bldg Prod-Doors&Windows,0.616583
DUOT US,Duos Technologies Group Inc,9.2532,-2.5,-147.8,-45,3.5238,6,16.66666603,19.9896,2/13/20,266042407,-0.4,2.17E+06,"7.00
 - 7.00
",Priced Below Range,Software,Technology,Enterprise Software/Serv,18.6065
IMR AU,Imricor Medical Systems Inc,8.7893,55.8,-3094.8,-198.4,92.9325,0.83,74.69879913,52.1503, ,N.A.,-0.0695267,6.33E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,23.4326
ATLN US,Atlantic International Corp,8.64,,-30.6,-213,9.7538,0,,0, ,48592109,-0.1,4.49E+06,"5.40
 - 6.40
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,7.1888
BANT US,Bantec Inc,7.5,-5.7,-95.7,-416.8,3945.97,0,,0, ,06684B303,-0.1,1.60E+06,"0.00
 - 0.00
",,Aerospace/Defense,Industrial,Aerospace/Defense,2.99745
OLB US,OLB Group Inc/The,7.245,-58,-87.4,-69.2,6.2391,9,-35.55555725,56.1519,8/7/20,67086U406,-1.4,168516, ,,Internet,Communications,Internet Applic Sftwr,7.11617
SCNX US,Scienture Holdings Inc,5.995,-98.3,6634.6,7.8,7.4617,6.5,0,48.501,2/13/20,80880X104,-2.7,236487, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,1.88963
1735415D US,Badu Holdings Inc,5.2639,64.3,-1860.1,-2870.2,70.6929,0,,0, ,N.A.,-0.0270831,,"0.75
 - 0.75
",,Software,Technology,Communications Software,
LVCE US,LiveCare Inc,5,,,,0,0,,0,3/1/21,53814W104,,,"1.00
 - 1.00
",,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,
SCPS US,Scopus Biopharma Inc,4.55,,,-270.6,0,0,,0, ,809171101,-0.3,100,"6.50
 - 6.50
",,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.000237619
NTRB US,Nutriband Inc,4.008,0.2,-263,-65,5.7365,0,,68.076, ,67092M208,-0.4,289881,"12.00
 - 12.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,2.61009
1499843D US,Father Time Inc,3,,,,13,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Software,Technology,Applications Software,
SQFT US,Presidio Property Trust Inc,2.5,7.3,-135.4,-16,9.422,5,-8,47.11,10/7/20,74102L303,-0.0587781,2.58E+06,"5.00
 - 5.00
",Priced Within Range,REITS,Financial,REITS-Diversified,18.2246
1705020D US,Live Inc,2.4998,-18.4,-22973.3,-194.2,0,0,,0, ,N.A.,-0.0186663,,"3.38
 - 3.38
",,Software,Technology,Computer Software,
DCSI CN,Direct Communication Solutions Inc,2.0148,-42.3,-39,-19.3,13.5748,2,-3,20.5875, ,25460P203,-1.4,, ,,Computers,Technology,Computer Services,
1712649D US,Kenloc Inc,1.875,,,,52.77,0,,0, ,N.A.,,,"0.38
 - 0.38
",,Real Estate,Financial,Real Estate Mgmnt/Servic,
1697986D US,Oxford Northeast Ltd,1.8,,,-61.7,11.2,0,,0, ,N.A.,-0.0108363,,"1.50
 - 1.50
",,Software,Technology,Applications Software,
1745127D US,Sharp Holding Co,1.1003,,,,1.1003,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Real Estate,Financial,Real Estate Oper/Develop,
1727321D US,Stone Ridge Residential Real Estate Income Fund 1 Inc,1,,,,0,0,,0, ,N.A.,,,"10.00
 - 10.00
",,Investment Companies,Financial,Investment Companies,
DLCR US,Kibush Capital Corp,0.5,-15.6,100.2,-415.5,2110.02,0,,0, ,49374X201,-0.000824648,, ,,Forest Products&Paper,Basic Materials,Forestry,
EVVL US,Evil Empire Designs Inc,0.495,88.9,-104,-16.4,8.275,0,,0,9/9/21,30050X103,-0.001541,,"0.20
 - 0.20
",,Leisure Time,"Consumer, Cyclical",Motorcycle/Motor Scooter,
1767644D US,Allure Worldwide Inc,0.42,,,,0,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Investment Companies,Financial,Investment Companies,
1725831D US,SoCal Harvest Inc,0.3,,,-1422.1,35,0,,0, ,N.A.,-0.00749,,"0.01
 - 0.01
",,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,
PSPX US,Pacific Sports Exchange Inc,0.212,-71.2,183.8,538.9,20.6,0,,0, ,69484P104,-8.04E-05,,"0.02
 - 0.02
",,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,
1717141D US,Tyr Equity Inc,0.122,,,,30.8141,0,,0, ,N.A.,,,"0.02
 - 0.02
",,Commercial Services,"Consumer, Non-cyclical",Human Resources,
MTWO US,M2i Global Inc,0.12,,,-4061.8,8,0,,0, ,45728T102,-0.00382831,5.21E+07,"0.03
 - 0.03
",,Mining,Basic Materials,Platinum,8.95962
KIF US,Kayne Anderson Income Strategies Fund,0.1,,,,0,0,,0, ,N.A.,,, ,,Closed-end Funds,Financial,Closed-end Funds,
1726983D US,Lucent Holdings Inc,0.03,,,,0,0,,0, ,N.A.,,,"0.01
 - 0.01
",,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
FHTF US,Fht Future Technology Ltd,0.03,,,7.7,5,0,,0, ,31568Q101,-0.00958283,,"0.02
 - 0.02
",,Internet,Communications,Internet Financial Svcs,
1699754D US,RiverNorth Opportunities Fund II Inc,0.02,,,,0,0,,0,8/13/21,N.A.,,,"20.00
 - 20.00
",,Commercial Services,"Consumer, Non-cyclical",Inactive/Unknown,
TRKAQ US,Troika Media Group Inc,0,618.9,-33.2,-57.5,0,0,,0, ,89689F404,-3.6,, ,,Advertising,Communications,Advertising Services,
1722040D US,Aetsoft Inc/United States,0,607.2,24.2,54,265,0,,0, ,N.A.,,,"1.00
 - 1.00
",,Software,Technology,Applications Software,
PRMI US,Priam Properties Inc,0,,,,0,0,,0, ,741406102,,, ,,REITS,Financial,REITS-Office Property,
GBPT US,Globe Photos Inc,0,238.9,-15.5,-104.3,0,0,,0, ,379504202,,, ,,Internet,Communications,E-Commerce/Services,
0132690Z US,Postmates Inc,0,,,,0,0,,0, ,N.A.,,, ,,Internet,Communications,E-Commerce/Services,
SMKG US,Smart Card Marketing Systems Inc,0,1200.1,-35.3,-51.9,0,0,,0, ,831685102,-280.7,1.65E+08, ,,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,33.6175
