Issuer Ticker,Issuer Name,Offer Size (M),Sales - 1 Yr Growth,Profit Margin,Return on Assets,Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Group,Industry Sector,Industry Subgroup,Instit Owner (% Shares Out)
PHICU US,Population Health Investment Co Inc,172.5,,,3.9,17.25,10,0.6000000238,172.5,11/18/20,N.A.,-0.0201182,1.99E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,11.5303
2551275D US,Inspirato Inc,172.5,-14.9,-1.9,-1.7,17.25,10,3.799999952,172.5,12/11/20,88332T209,-2.6,4.77E+06,"10.00
 - 10.00
",Priced Within Range,Internet,Communications,E-Commerce/Services,27.6725
SAIIU US,Software Acquisition Group Inc II,172.5,,,-6,17.25,10,0,172.5,9/15/20,83407F200,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GCACU US,Cepton Inc,172.5,,-371.8,-34.9,17.25,10,0.1000000015,150,1/29/21,39986V206,-2.2,,"10.00
 - 10.00
",Priced Within Range,Auto Parts&Equipment,"Consumer, Cyclical",Auto/Trk Prts&Equip-Orig,
VTAQU US,Presto Automation Inc,172.5,,-131.9,-195,0,10,1.899999976,0,12/24/20,92280L200,-0.9,3.16E+06,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computers-Integrated Sys,56.6911
MEG US,Montrose Environmental Group Inc,172.5,11.5,-8.9,-6.9,21.832,15,46.66666794,327.48,7/23/20,615111101,0.6,3.80E+07,"15.00
 - 17.00
",Priced Within Range,Environmental Control,Industrial,Environ Consulting&Eng,109.487
EVLVU US,Evolv Technologies Holdings In,172.5,45.7,-132.1,-6.6,17.25,10,-0.8999999762,172.5,7/31/20,30049H201,-0.0657044,,"10.00
 - 10.00
",Priced Within Range,Electronics,Industrial,Electronic Secur Devices,
LNFA/U US,ZeroFox Holdings Inc,172.5,98.3,-152.7,-57.8,17.25,10,0,150,11/19/20,N.A.,-0.1,2126,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computer Data Security,0.0123246
INKAU US,Near Intelligence Inc,172.5,,,3.5,17.25,10,4.199999809,172.5,1/7/21,49878L208,-0.1,900000,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,145.664
GLSPU US,Global SPAC Partners Co,167.5,,,11.1,21.545,10,-0.6000000238,215.45,4/9/21,N.A.,-0.0493433,785284,"10.00
 - 10.00
",Priced Within Range,Computers,Technology,Computer Services,4.50084
TNGX US,Tango Therapeutics Inc,166.75,15.1,-309.7,-36.2,20.79,10,2.299999952,207.9,9/3/20,87583X109,-1.2,1.13E+08,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,104.465
PLRX US,Pliant Therapeutics Inc,165.6,,,-46.2,35.5513,16,33.125,547.221,6/3/20,729139105,-2.5,6.91E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,112.601
GNPK/U US,Redwire Corp,163.776,24.7,-37.5,-40.5,16.3776,10,0.1000000015,163.776,11/24/20,N.A.,-0.2,4.47E+06,"10.00
 - 10.00
",Priced Within Range,Aerospace/Defense,Industrial,Aerospace/Defense,27.271
AURA33 BZ,Aura Minerals Inc,162.749,42.5,-5,-3,0,820,-6.121951103,0, ,N.A.,,1.65E+08,"820.00
 - 990.00
",Priced Within Range,Mining,Basic Materials,Gold Mining,74.7866
EAR US,Eargo Inc,162.535,15.9,-422.8,-116.1,36.3213,18,87.1111145,653.783,10/16/20,270087208,-591.1,1.32E+06,"14.00
 - 16.00
",Priced Above Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,6.33683
OBIO US,Orchestra BioMed Holdings Inc,160,-4.4,-2313.2,-71.2,19.9283,10,14,199.283,8/4/20,68572M106,-1.3,2.95E+07,"10.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,77.0416
JAQCU US,Jupiter Acquisition Corp,157.619,,,2.2,16.3419,10,-2.5,163.419,8/13/21,482082203,-0.0576241,471275,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,7.83996
PAND US,Pandion Therapeutics Inc,152.896,807.8,-434,,29.52,18,0.555555582,531.36,7/17/20,698340106,-2.5,,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
GWACU US,Cipher Mining Inc,150,19.2,-29.5,-6.2,15.228,10,-1,152.28,10/20/20,38216X206,-0.2,4.08E+06,"10.00
 - 10.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,18.9915
ALGS US,Aligos Therapeutics Inc,150,-74.6,-3326,-118.4,33.7978,15,-1,506.967,10/16/20,01626L204,-12.8,3.15E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,59.2314
CGROU US,Collective Growth Corp,150,,,-1.3,15.2625,10,-0.400000006,152.625,5/1/20,19424L200,-0.1,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
MASS US,908 Devices Inc,149.5,18.7,-121,-39.8,27.1758,20,145,543.516,12/18/20,65443P102,-0.8,2.86E+07,"18.00
 - 19.00
",Priced Above Range,Engineering&Construction,Industrial,Engineering/R&D Services,81.0736
ARYBU US,Cerevel Therapeutics Holdings,149.5,,,-44.7,15.41,10,7.900000095,134.6,6/5/20,N.A.,-2.1,31170,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.208495
NAUT US,Nautilus Biotechnology Inc,149.5,,,-25.8,18.66,10,4.400000095,186.6,8/7/20,63909J108,-0.4,5.20E+07,"10.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,41.2155
OCAXU US,OCA Acquisition Corp,149.5,,,-2.5,14.95,10,4,149.5,1/15/21,670865203,-0.0625334,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
NAC/V CN,NextPoint Financial Inc,147.78,,-235.5,,20,10,32.20722198,147.78, ,65343V209,-1.2,, ,,Diversified Finan Serv,Financial,Finance-Other Services,
HRMY US,Harmony Biosciences Holdings Inc,147.626,22.8,20.3,16,64.4805,24,54.20833206,1547.53,8/19/20,413197104,3.8,6.28E+07,"20.00
 - 23.00
",Priced Above Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,109.505
SGTX US,Sigilon Therapeutics Inc,144.9,34.8,-336.5,-37.6,31.2403,18,93.22222137,562.325,12/4/20,82657L206,-20.6,,"17.00
 - 19.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
BLSA US,BCLS Acquisition Corp,143.75,,,-0.5,17.95,10,1.799999952,179.5,10/22/20,N.A.,-0.0915795,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
SGAMU US,Redbox Entertainment Inc,143.75,,-39,-56.3,14.375,10,0,143.75,11/30/20,812227205,-2.3,800000,"10.00
 - 10.00
",Priced Within Range,Commercial Services,"Consumer, Non-cyclical",Commercial Services,5.56522
DFHTU US,CareMax Inc,143.75,19,-90.9,-76.1,14.375,10,6.300000191,143.75,7/17/20,244413209,-0.4,,"10.00
 - 10.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,
PANA/U US,Nuvation Bio Inc,143.75,,-7213.7,-97.7,14.825,10,13,148.25,7/1/20,698102209,-0.4,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
DFH US,Dream Finders Homes Inc,143.52,18.7,7.5,11.3,32.2953,13,61.15384674,419.839,1/21/21,26154D100,-2.7,3.64E+07,"12.00
 - 15.00
",Priced Within Range,Home Builders,"Consumer, Cyclical",Bldg-Residential/Commer,102.046
SEGR US,Southeastern Grocers Inc,142.4,-5.6,-1.4,,43.3683,0,,0, ,84169Q103,1.3,1.28E+08,"14.00
 - 16.00
",,Food,"Consumer, Non-cyclical",Food-Retail,
ACKIU US,Ackrell Spac Partners I Co,138,,,,14.285,10,1,142.85,12/21/20,00461L204,-0.1,2.33E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,24.5067
ORIC US,ORIC Pharmaceuticals Inc,138,,,-48.6,29.9174,16,61.0625,478.678,4/24/20,68622P109,-1.6,7.59E+07,"14.00
 - 16.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,106.846
ESSCU US,East Stone Acquisition Corp,138,,,,17.24,10,0.1000000015,172.4,2/20/20,N.A.,,7100,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,0.099048
FLACU US,Frazier Lifesciences Acquisition Corp,138,,,-2.6,0,10,2.799999952,0,12/9/20,N.A.,-0.0401096,1.50E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,10.4958
LJAQU US,LightJump Acquisition Corp,138,,,,13.8,10,1.899999976,138,1/8/21,53228M205,,725000,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Agricultural Biotech,6.76904
OMEG US,Omega Alpha SPAC,138,,,-0.00942783,17.265,10,3.400000095,172.65,1/7/21,N.A.,-0.0727745,1.80E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,12.6005
VCKAU US,Scilex Holding Co,138,21,-128.6,-74.9,0,10,2.099999905,0,1/7/21,N.A.,,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
2450449D US,Inhibrx Inc,136.85,-17.8,-13408.9,-100,37.7098,17,21.35294151,641.067,8/19/20,45720L107,-4.1,1.36E+07,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,25.8686
YSAC/U US,Sky Harbour Group Corp,135.989,94.8,-306.4,-9.4,16.0989,10,0,160.989,10/22/20,98566K204,-0.3,758442,"10.00
 - 10.00
",Priced Within Range,Real Estate,Financial,Real Estate Oper/Develop,5.57723
PUBM US,PubMatic Inc,135.7,9,4.2,1.7,6.1941,20,47.25,118,12/9/20,74467Q103,1.4,2.73E+07,"16.00
 - 18.00
",Priced Above Range,Software,Technology,Applications Software,68.0203
PNT US,Point Biopharma Global Inc,135.7,,43.3,23.3,16.956,10,20.20000076,169.56,7/8/20,730541109,1.9,1.14E+07,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,10.6894
FHTX US,Foghorn Therapeutics Inc,135.229,-33.8,-383.2,-30.4,36.6466,16,13.25,586.346,10/23/20,344174107,-1.8,4.18E+07,"15.00
 - 17.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,75.1589
NMMCU US,North Mountain Merger Corp,132.25,,,7.4,13.225,10,1.200000048,132.25,9/18/20,661204206,-0.0504994,1.14E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,8.6087
INZY US,Inozyme Pharma Inc,128.8,,,-62.9,22.8649,16,9.625,365.838,7/24/20,45790W108,-1.4,5.64E+07,"16.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,87.7361
WMPN US,William Penn Bancorp,126.4,9.3,0.8,-0.1,15.1708,10,14.10000038,151.708,3/25/21,96927A105,0.0354857,3.96E+06,"10.00
 - 10.00
",Priced Within Range,Banks,Financial,Commer Banks-Eastern US,42.996
BWACU US,Better World Acquisition Corp,126.186,,,1.2,12.6186,10,0,126.186,11/13/20,08772B203,-0.1,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
IRON US,Disc Medicine Inc,120.75,,,-25.2,15.11,10,3,151.1,8/12/20,254604101,-3.4,2.92E+07,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,84.3371
CEREu CN,Ceres Acquisition Corp,120,,,,0,10,0,0, ,156734204,,, ,,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
AFCG US,Advanced Flower Capital Inc,118.75,-28.8,36.7,3.8,12.4294,19,21.05263138,236.159,3/19/21,00109K105,1,8.87E+06,"19.00
 - 19.00
",Priced Within Range,REITS,Financial,REITS-Mortgage,39.2568
SPEL US,Spinal Elements Holdings Inc,115.5,,,,27.1548,0,,0, ,848514105,,,"13.00
 - 15.00
",,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,
NBA/U US,Airspan Networks Holdings Inc,115,-53.6,-101.7,-91.5,12,10,-0.1000000015,105,10/30/20,64222H209,-0.5,3.37E+06,"10.00
 - 10.00
",Priced Within Range,Telecommunications,Communications,Networking Products,27.9452
MOTNU US,DocGo Inc,115,-1.2,3.2,4.2,13,10,-1.200000048,130,10/15/20,61980M206,0.6,1.59E+06,"10.00
 - 10.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical-Outptnt/Home Med,13.8465
ADRAU US,Alliance Entertainment Holding,115,-5,0.4,1.5,11.5,10,3.099999905,115,2/9/21,00653H201,1.1,650000,"10.00
 - 10.00
",Priced Within Range,Distribution/Wholesale,"Consumer, Cyclical",Distribution/Wholesale,5.65217
KWACU US,Kingswood Acquisition Corp,115,,,2.1,11.58,10,0.3000000119,115.8,11/20/20,496861204,-0.2,635430,"10.00
 - 10.00
",Priced Within Range,Investment Companies,Financial,Investment Companies,103.752
BREZU US,Breeze Holdings Acquisition Corp,115,,,-19.1,11.5,10,0.3000000119,115,11/23/20,106762206,-0.3,990000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,6.7623
CAPAU US,Quantum-Si Inc,115,182.6,-3303,-36.9,11.875,10,1.5,118.75,9/4/20,42984L204,-0.6,,"10.00
 - 10.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Equipment,
GLAQU US,Globis Acquisition Corp,115,,,-2.8,11.5958,10,1.5,115.958,12/11/20,379582208,-0.1,2.55E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,16.9426
ROCCU US,Reservoir Media Inc,115,18.4,0.4,0.0838878,0,10,2,0,12/11/20,778673202,0.5,750000,"10.00
 - 10.00
",Priced Within Range,Entertainment,"Consumer, Cyclical",Music,5.11945
BENEU US,Benessere Capital Acquisition Corp,115,,,3.5,11.86,10,3,118.6,1/5/21,08179B202,-0.0681539,1.69E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,15.7602
PTK/U US,PTK Acquisition Corp,115,,,,11.5,10,1.100000024,115,7/13/20,69375F207,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BCYPU US,SAB Biotherapeutics Inc,115,-40.9,-2579,-53.2,11.8823,10,4,118.823,1/12/21,89115208,-3.7,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
ATA/U US,AMERICAS TECHNOLOGY ACQUISITION CORP,115,,,0.9,0,10,1.5,0,12/15/20,N.A.,-0.042623,750000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,10.5077
AVO US,Mission Produce Inc,110.4,29.4,2.9,4.2,70.5509,12,15,846.611,10/1/20,60510V108,1.3,3.31E+07,"15.00
 - 17.00
",Priced Below Range,Food,"Consumer, Non-cyclical",Food-Wholesale/Distrib,46.6229
KROS US,Keros Therapeutics Inc,110.4,2250.9,-5277.5,-38,20.0894,16,25.5,321.43,4/8/20,492327101,-4.3,4.44E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,109.447
MACUU US,Mallard Acquisition Corp,110,,,,11,10,-0.8999999762,110,10/27/20,561204207,-0.0888771,4.01E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,29.1745
RFM US,RiverNorth Flexible Municipal Income Fund Inc,110,,,,0,20,0,0,3/27/20,76883H104,,863840,"20.00
 - 20.00
",Priced Within Range,Closed-end Funds,Financial,Closed-end Funds,14.1273
MHC/U CN,Flagship Communities REIT,107.812,24,117.4,10.2,0,15,2.533333302,0, ,33843T108,1.7,7.75E+06,"15.00
 - 17.00
",Priced Within Range,REITS,Financial,REITS-Manufactured Homes,39.9532
EUCRU US,Eucrates Biomedical Acquisition Corp,104.796,,,4.1,13.3296,10,0,128.5,10/23/20,N.A.,-0.0540824,1.63E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,38.7774
OTRAU US,OTR Acquisition Corp,104.474,,,,10.4474,10,-0.5,100,11/17/20,67113Q204,,1.66E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,15.5955
JYAC US,Jiya Acquisition Corp,103.52,,,-1.4,13.352,10,0,133.52,11/19/20,47760M102,-0.0898391,2.03E+06,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,18.7334
SPRB US,Spruce Biosciences Inc,103.5,-51.3,-1079.9,-71.1,22.1636,15,13.33333302,332.454,10/9/20,8.52E+113,-1.3,1.90E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,45.0002
TARS US,Tarsus Pharmaceuticals Inc,101.2,948.6,-63.1,-35.9,20.084,16,28.625,321.344,10/16/20,87650L103,-2.2,3.93E+07,"15.00
 - 17.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,94.432
CSPR US,Casper Sleep Inc,100.2,13.1,-18,-42,39.6729,12,12.5,476.075,2/6/20,147626105,-1.2,,"12.00
 - 13.00
",Priced Within Range,Home Furnishings,"Consumer, Cyclical",Home Furnishings,
BIORQ US,Biora Therapeutics Inc,100.001,-98.6,-3.1,-128.1,45.1638,15,-12.53333378,677.457,6/19/20,74319F404,-30.7,2.72E+06,"14.00
 - 16.00
",Priced Within Range,Healthcare-Products,"Consumer, Non-cyclical",Diagnostic Kits,60.063
2451806D US,GRAIL Inc,100,34.9,-1613.9,,0,0,,0, ,N.A.,-18,, ,,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
RCHR US,ArcherDx Inc,100,77.7,-81,,0,0,,0, ,N.A.,,, ,,Software,Technology,Medical Information Sys,
VNT US,Vontier Corp,100,-3.7,14.1,9.8,0,0,,0, ,928881101,2.8,1.62E+08, ,,Electronics,Industrial,Electronic Measur Instr,109.201
CLHN US,Cole Haan Inc,100,,,,0,0,,0, ,N.A.,,, ,,Apparel,"Consumer, Cyclical",Apparel Manufacturers,
NOVSU US,AppHarvest Inc,100,61.2,-1210.5,-30.7,10,10,-0.5,100,5/15/20,67012U207,-0.8,5104,"10.00
 - 10.00
",Priced Within Range,Agriculture,"Consumer, Non-cyclical",Agricultural Operations,0.0403478
AHACU US,Humacyte Inc,100,,,-111.7,10.355,10,0,103.55,9/18/20,20751202,-0.8,900,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.00869145
VMACU US,Vistas Media Acquisition Co Inc,100,,,,10.295,10,-0.5,102.95,8/7/20,92840T206,,,"10.00
 - 10.00
",Priced Within Range,Internet,Communications,Internet Content-Info/Ne,
TMPMU US,Turmeric Acquisition Corp,97.75,,,1.5,10.165,10,0.400000006,101.65,10/16/20,N.A.,-0.0610726,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
GHLD US,Guild Holdings Co,97.5,64.1,9.6,2.3,19.667,15,0,295.005,10/22/20,40172N107,-10.7,1.05E+07,"17.00
 - 19.00
",Priced Below Range,Diversified Finan Serv,Financial,Finance-Mtge Loan/Banker,48.4874
CHFW/U US,Surrozen Inc,92,,-596.5,-134.4,9.2,10,-0.400000006,92,11/19/20,N.A.,-6,1.20E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,12.4559
MSACU US,Medicus Sciences Acquisition Corp,92,,,4.2,9.2,10,3,92,2/16/21,N.A.,-0.0773241,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
IBEX US,IBEX Holdings Ltd,90.4761,-2.7,6.6,11.4,17.5208,19,-18.94736862,332.895,8/7/20,N.A.,2,1.17E+07,"20.00
 - 22.00
",Priced Below Range,Software,Technology,Applications Software,88.5769
ADOCU US,Edoc Acquisition Corp,90,,,-13.4,0,10,1,0,11/10/20,N.A.,-0.5,895000,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,9.3678
CALC US,CalciMedica Inc,90,,,-85.6,20.0931,16,3.125,321.49,9/25/20,38942Q202,-1.8,8.13E+06,"15.00
 - 17.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,60.2879
ONCR US,Oncorus Inc,87,,,-63.2,21.8459,15,6.666666508,327.688,10/2/20,68236R103,-2.3,9.33E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,35.7411
ELVN US,Enliven Therapeutics Inc,86.48,,,-29.7,17.2805,16,-6.25,276.488,3/12/20,2.93E+106,-1.5,4.89E+07,"16.00
 - 18.00
",Priced Within Range,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,99.7053
LUNG US,Pulmonx Corp,86.25,22,-67.3,-33.1,0,0,,0, ,745848101,-0.8,3.53E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Instruments,87.8251
CHAQ/U US,Renovacor Inc,86.226,,,-16.7,10.7476,10,-0.200000003,106.25,4/24/20,15957T206,-1.5,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
MTCR US,Metacrine Inc,85.02,,,-62.3,25.9215,13,-9.538461685,336.979,9/16/20,5.91E+107,-1.7,1.96E+07,"12.00
 - 14.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,44.715
RNLXY US,Renalytix PLC,84.9393,-32.7,-1461.6,-206.2,0,13.5,0,0,7/17/20,75973T101,,1.66E+07, ,,Healthcare-Products,"Consumer, Non-cyclical",Medical Products,9.99875
FVAM US,5:01 Acquisition Corp,82.563,,,-1.2,10.6163,10,0,103.6,10/15/20,33836P105,-0.0761104,365126,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,4.23512
CDAKQ US,Codiak Biosciences Inc,82.5,686.7,-162,-11.8,18.5942,15,-19.20000076,278.913,10/14/20,192010106,-3.4,1.71E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,46.3616
SQZB US,SQZ Biotechnologies Co,81.1776,-20.7,-369.9,-77.6,24.634,16,-17.1875,383.555,10/30/20,78472W104,-2.9,1.40E+07,"16.00
 - 18.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,47.3885
SNCE US,Science 37 Holdings Inc,80.09,17.7,-72.6,-94,9.884,10,0.4499999881,98.84,11/20/20,808644207,-13,612494,"10.00
 - 10.00
",Priced Within Range,Healthcare-Services,"Consumer, Non-cyclical",Medical Labs&Testing Srv,10.1605
1936555D US,Avadim Health Inc,80,168.4,-170.4,,22.9102,0,,0, ,05338J100,,,"14.00
 - 16.00
",,Cosmetics/Personal Care,"Consumer, Non-cyclical",Cosmetics&Toiletries,
ACLL US,ACell Inc,80,12.9,1.4,,22.6755,0,,0, ,00444J102,0.3,,"14.00
 - 16.00
",,Pharmaceuticals,"Consumer, Non-cyclical",Medical-Drugs,
CMPI US,Checkmate Pharmaceuticals Inc,76.6485,,,-67.6,22.1867,15,-6.666666508,332.8,8/7/20,162818108,-2.4,2.16E+06,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,9.78269
ROCHU US,Purecycle Technologies Holding,76.5,,,-2.7,0,10,-0.6000000238,0,5/5/20,778675207,-0.1,,"10.00
 - 10.00
",Priced Within Range,Environmental Control,Industrial,Recycling,
ITACU US,Industrial Tech Acquisitions Inc,76.236,,,,7.6236,10,-0.3000000119,76.236,9/9/20,456357201,,,"10.00
 - 10.00
",Priced Within Range,Holding Companies-Divers,Diversified,Specified Purpose Acquis,
BHSEU US,Coeptis Therapeutics Holdings,75,,,-115.5,0,10,-1.200000048,0,10/30/20,N.A.,-3.4,1.99E+06,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,38.9055
REVBU US,Revelation Biosciences Inc,72.782,,,-0.3,7.7782,10,-0.5,77.782,10/8/20,76135L200,-0.0500069,2583,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,0.0323185
BDSX US,Biodesix Inc,72,45.3,-60.1,-43.7,26.2541,18,-28.83333397,472.574,10/28/20,09075X108,-0.3,5.90E+07,"17.00
 - 19.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,40.2938
MDWT US,Midwest Holding Inc,70,-0.0465689,23.7,-0.4,3.7376,70,-19.6428566,261.632,12/17/20,59833J206,19.5,,"70.00
 - 74.00
",Priced Within Range,Insurance,Financial,Life/Health Insurance,
MSGM US,Motorsport Games Inc,69,25.7,-31.6,-26.3,10.45,20,75,209,1/13/21,62011B201,-0.9,124346,"19.00
 - 20.00
",Priced Within Range,Software,Technology,Entertainment Software,3.90589
LSF US,Laird Superfood Inc,67.045,26.5,-4.2,-9.7,8.7735,22,85.45454407,193.017,9/23/20,50736T102,0.0870137,1.68E+06,"21.00
 - 22.00
",Priced Within Range,Food,"Consumer, Non-cyclical",Food-Misc/Diversified,16.3308
VINCU US,Vincerx Pharma Inc,65.638,,,-229.3,8.0638,10,2.5,75,3/6/20,92731L205,-0.6,,"10.00
 - 10.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,
LYRA US,Lyra Therapeutics Inc,64.4,-1.5,-6090.9,-89.4,12.9246,16,16,206.794,5/1/20,55234L105,-1,3.76E+07,"14.00
 - 16.00
",Priced Within Range,Biotechnology,"Consumer, Non-cyclical",Medical-Biomedical/Gene,57.1403
GAN US,GAN Ltd,62.3645,4.3,-5.9,-9.6,28.9409,8.5,55.88235474,245.998,5/5/20,N.A.,0.1,1.49E+07,"6.50
 - 8.50
",Priced Within Range,Entertainment,"Consumer, Cyclical",Internet Gambling,32.5522
AGFY US,Agrify Corp,62.1,-42.6,-431.2,-32.4,13.4918,10,27.39999962,134.918,1/28/21,00853E404,-15.5,149071,"8.00
 - 10.00
",Priced Within Range,Machinery-Diversified,Industrial,Machinery-Farm,7.63672
